,Time (year),Core mass (Earth mass),Core Luminosity (Ljup=3.35e25 cgs),Total Luminosity (Ljup=3.35e25 cgs),Pressure at envelope core boundary (bar),Temperature at envelope core boundary (K),Radiogenic core luminosity (Ljup=3.35e25 cgs),Mdotevap (Earth mass/yr) envelope evaporation rate,Semi-major axis (AU),Menve(Mearth),Current envelope mass / initial envelope mass,"Water state on core-enve boundary 0=solid, 1=liquid, 2 = vapour, 3=supercritical, 4 = other (high press. ices, temp > 800 K)",Duration of liquid water presence [yr],Texo (K),Radius
0,20000000.0,8.0,0.2666,0.2666,96.447349,978.76638,0.0,0.0,6.0,0.0001,1.0,4.0,0.0,0.0,1.8016479
1,20006093.0,8.0,0.26710781,0.26710781,96.485286,979.26079,0.0039147257,5.5098418e-21,6.0,0.0001,1.0,4.0,0.0,2000.0,1.8016807
2,20012795.0,8.0,0.2666803,0.2666803,96.421513,978.76023,0.0039147127,5.5118382e-21,6.0,0.0001,1.0,4.0,0.0,2000.0,1.8016507
3,20020167.0,8.0,0.26682039,0.26682039,96.409728,978.83588,0.0039146983,5.5098629e-21,6.0,0.0001,1.0,4.0,0.0,2000.0,1.8016501
4,20028277.0,8.0,0.26614274,0.26614274,96.398411,978.3049,0.0039146824,5.5097392e-21,6.0,0.0001,1.0,4.0,0.0,2000.0,1.8016171
5,20037197.0,8.0,0.26601995,0.26601995,96.425934,978.3021,0.003914665,5.5075761e-21,6.0,0.0001,1.0,4.0,0.0,2000.0,1.8016136
6,20047010.0,8.0,0.26561517,0.26561517,96.487965,978.19126,0.0039146459,5.5073555e-21,6.0,0.0001,1.0,4.0,0.0,2000.0,1.80161
7,20057804.0,8.0,0.26537322,0.26537322,96.520812,978.11646,0.0039146248,5.5071122e-21,6.0,0.0001,1.0,4.0,0.0,2000.0,1.8016062
8,20069677.0,8.0,0.26530306,0.26530306,96.512302,978.04891,0.0039146016,5.5067764e-21,6.0,0.0001,1.0,4.0,0.0,2000.0,1.8016008
9,20082737.0,8.0,0.26547801,0.26547801,96.443594,977.98794,0.0039145762,5.5062644e-21,6.0,0.0001,1.0,4.0,0.0,2000.0,1.8015926
10,20097104.0,8.0,0.26503011,0.26503011,96.47573,977.76051,0.0039145481,5.5054545e-21,6.0,0.0001,1.0,4.0,0.0,2000.0,1.8015797
11,20112907.0,8.0,0.26480876,0.26480876,96.458161,977.55691,0.0039145173,5.5044699e-21,6.0,0.0001,1.0,4.0,0.0,2000.0,1.8015639
