,Time (year),Core mass (Earth mass),Core Luminosity (Ljup=3.35e25 cgs),Total Luminosity (Ljup=3.35e25 cgs),Pressure at envelope core boundary (bar),Temperature at envelope core boundary (K),Radiogenic core luminosity (Ljup=3.35e25 cgs),Mdotevap (Earth mass/yr) envelope evaporation rate,Semi-major axis (AU),Menve(Mearth),Current envelope mass / initial envelope mass,"Water state on core-enve boundary 0=solid, 1=liquid, 2 = vapour, 3=supercritical, 4 = other (high press. ices, temp > 800 K)",Duration of liquid water presence [yr],Texo (K),Radius
0,20000000.0,3.0,0.029623,0.029623,104.79826,736.13124,0.0,0.0,10.0,0.0001,1.0,2.0,0.0,0.0,1.400073
1,20010000.0,3.0,0.029608836,0.029608836,104.79419,736.0379,0.0014680193,6.8528199e-17,10.0,9.9999999e-05,0.99999999,2.0,0.0,2000.0,1.4000626
2,20021000.0,3.0,0.029548034,0.029548034,104.79325,735.61537,0.0014680112,6.8523056e-17,10.0,9.9999999e-05,0.99999999,2.0,0.0,2000.0,1.4000154
3,20033100.0,3.0,0.029494139,0.029494139,104.77771,735.21518,0.0014680024,6.8501005e-17,10.0,9.9999998e-05,0.99999998,2.0,0.0,2000.0,1.3999676
4,20046410.0,3.0,0.029477844,0.029477844,104.82901,735.22505,0.0014679926,6.8478863e-17,10.0,9.9999997e-05,0.99999997,2.0,0.0,2000.0,1.3999677
5,20061051.0,3.0,0.029441633,0.029441633,104.83427,734.99894,0.0014679819,6.8478614e-17,10.0,9.9999996e-05,0.99999996,2.0,0.0,2000.0,1.3999431
6,20077156.0,3.0,0.029409115,0.029409115,104.83141,734.78582,0.0014679701,6.846697e-17,10.0,9.9999995e-05,0.99999995,2.0,0.0,2000.0,1.3999179
7,20094872.0,3.0,0.029432281,0.029432281,104.83671,734.9962,0.0014679572,6.8454828e-17,10.0,9.9999994e-05,0.99999994,2.0,0.0,2000.0,1.3999397
8,20114359.0,3.0,0.029407127,0.029407127,104.82591,734.82645,0.0014679429,6.8463376e-17,10.0,9.9999992e-05,0.99999992,2.0,0.0,2000.0,1.3999221
9,20135795.0,3.0,0.029399799,0.029399799,104.79819,734.75548,0.0014679272,6.8453146e-17,10.0,9.9999991e-05,0.99999991,2.0,0.0,2000.0,1.399912
10,20159374.0,3.0,0.029362438,0.029362438,104.80071,734.53164,0.00146791,6.844713e-17,10.0,9.9999989e-05,0.99999989,2.0,0.0,2000.0,1.3998869
11,20185312.0,3.0,0.029315129,0.029315129,104.81144,734.25638,0.001467891,6.8432587e-17,10.0,9.9999987e-05,0.99999987,2.0,0.0,2000.0,1.3998554
12,20213843.0,3.0,0.029267304,0.029267304,104.80886,733.95493,0.0014678701,6.8416305e-17,10.0,9.9999985e-05,0.99999985,2.0,0.0,2000.0,1.3998201
13,20245227.0,3.0,0.02922657,0.02922657,104.82192,733.74174,0.0014678472,6.8399149e-17,10.0,9.9999983e-05,0.99999983,2.0,0.0,2000.0,1.3997949
14,20279750.0,3.0,0.029178625,0.029178625,104.84345,733.49821,0.0014678219,6.8386455e-17,10.0,9.9999981e-05,0.99999981,2.0,0.0,2000.0,1.3997674
15,20317725.0,3.0,0.029127569,0.029127569,104.81479,733.13609,0.0014677941,6.8372287e-17,10.0,9.9999978e-05,0.99999978,2.0,0.0,2000.0,1.3997246
16,20359497.0,3.0,0.029069801,0.029069801,104.83683,732.83358,0.0014677636,6.835056e-17,10.0,9.9999975e-05,0.99999975,2.0,0.0,2000.0,1.3996895
17,20405447.0,3.0,0.029010796,0.029010796,104.8418,732.49393,0.0014677299,6.8332398e-17,10.0,9.9999972e-05,0.99999972,2.0,0.0,2000.0,1.39965
18,20455992.0,3.0,0.028940926,0.028940926,104.8583,732.10683,0.001467693,6.831191e-17,10.0,9.9999969e-05,0.99999969,2.0,0.0,2000.0,1.3996056
19,20511591.0,3.0,0.02887137,0.02887137,104.85262,731.68755,0.0014676523,6.828924e-17,10.0,9.9999965e-05,0.99999965,2.0,0.0,2000.0,1.3995563
20,20572750.0,3.0,0.028790251,0.028790251,104.85907,731.21792,0.0014676075,6.8264128e-17,10.0,9.9999961e-05,0.99999961,2.0,0.0,2000.0,1.3995018
21,20640025.0,3.0,0.028694944,0.028694944,104.88196,730.68715,0.0014675583,6.8236046e-17,10.0,9.9999956e-05,0.99999956,2.0,0.0,2000.0,1.3994408
22,20714027.0,3.0,0.028599663,0.028599663,104.87927,730.11516,0.0014675042,6.8205225e-17,10.0,9.9999951e-05,0.99999951,2.0,0.0,2000.0,1.3993738
23,20795430.0,3.0,0.028493471,0.028493471,104.88013,729.48274,0.0014674446,6.8171275e-17,10.0,9.9999946e-05,0.99999946,2.0,0.0,2000.0,1.3992999
24,20884973.0,3.0,0.028369869,0.028369869,104.90047,728.78196,0.0014673791,6.8134015e-17,10.0,9.999994e-05,0.9999994,2.0,0.0,2000.0,1.3992189
25,20983471.0,3.0,0.028239414,0.028239414,104.90796,728.01944,0.0014673071,6.809319e-17,10.0,9.9999933e-05,0.99999933,2.0,0.0,2000.0,1.39913
26,21091818.0,3.0,0.028099566,0.028099566,104.90615,727.1845,0.0014672278,6.8048346e-17,10.0,9.9999925e-05,0.99999925,2.0,0.0,2000.0,1.3990324
