,Time (year),Core mass (Earth mass),Core Luminosity (Ljup=3.35e25 cgs),Total Luminosity (Ljup=3.35e25 cgs),Pressure at envelope core boundary (bar),Temperature at envelope core boundary (K),Radiogenic core luminosity (Ljup=3.35e25 cgs),Mdotevap (Earth mass/yr) envelope evaporation rate,Semi-major axis (AU),Menve(Mearth),Current envelope mass / initial envelope mass,"Water state on core-enve boundary 0=solid, 1=liquid, 2 = vapour, 3=supercritical, 4 = other (high press. ices, temp > 800 K)",Duration of liquid water presence [yr],Texo (K),Radius
0,20000000.0,3.0,0.02988,0.02988,959.72102,1466.5365,0.0,0.0,6.0,0.001,1.0,4.0,0.0,0.0,1.5135972
1,20010000.0,3.0,0.029870479,0.029870479,959.73873,1466.524,0.0014680193,1.3836982e-16,6.0,0.001,1.0,4.0,0.0,2000.0,1.5135956
2,20021000.0,3.0,0.029859073,0.029859073,959.72684,1466.4872,0.0014680112,1.3836792e-16,6.0,0.001,1.0,4.0,0.0,2000.0,1.51359
3,20033100.0,3.0,0.02988283,0.02988283,959.6886,1466.8452,0.0014680024,1.3836249e-16,6.0,0.001,1.0,4.0,0.0,2000.0,1.5136416
4,20046410.0,3.0,0.029866021,0.029866021,959.66882,1466.7655,0.0014679926,1.3840182e-16,6.0,0.00099999999,0.99999999,4.0,0.0,2000.0,1.5136327
5,20061051.0,3.0,0.02984592,0.02984592,959.69271,1466.6786,0.0014679819,1.3839144e-16,6.0,0.00099999999,0.99999999,4.0,0.0,2000.0,1.5136196
6,20077156.0,3.0,0.029836077,0.029836077,959.67972,1466.7051,0.0014679701,1.3837834e-16,6.0,0.00099999999,0.99999999,4.0,0.0,2000.0,1.5136226
7,20094872.0,3.0,0.029809436,0.029809436,959.70875,1466.5756,0.0014679572,1.3837665e-16,6.0,0.00099999999,0.99999999,4.0,0.0,2000.0,1.5136042
8,20114359.0,3.0,0.029771678,0.029771678,959.7563,1466.3454,0.0014679429,1.3835726e-16,6.0,0.00099999998,0.99999998,4.0,0.0,2000.0,1.51357
9,20135795.0,3.0,0.02974376,0.02974376,959.77034,1466.23,0.0014679272,1.38327e-16,6.0,0.00099999998,0.99999998,4.0,0.0,2000.0,1.5135513
10,20159374.0,3.0,0.029699503,0.029699503,959.78571,1465.9498,0.00146791,1.3830931e-16,6.0,0.00099999998,0.99999998,4.0,0.0,2000.0,1.5135095
11,20185312.0,3.0,0.029663413,0.029663413,959.79274,1465.7792,0.001467891,1.3827484e-16,6.0,0.00099999997,0.99999997,4.0,0.0,2000.0,1.5134822
