,Time (year),Core mass (Earth mass),Core Luminosity (Ljup=3.35e25 cgs),Total Luminosity (Ljup=3.35e25 cgs),Pressure at envelope core boundary (bar),Temperature at envelope core boundary (K),Radiogenic core luminosity (Ljup=3.35e25 cgs),Mdotevap (Earth mass/yr) envelope evaporation rate,Semi-major axis (AU),Menve(Mearth),Current envelope mass / initial envelope mass,"Water state on core-enve boundary 0=solid, 1=liquid, 2 = vapour, 3=supercritical, 4 = other (high press. ices, temp > 800 K)",Duration of liquid water presence [yr],Texo (K),Radius
0,20000000.0,3.0,0.029623,0.029623,101.78254,1011.9731,0.0,0.0,2.0,0.0001,1.0,4.0,0.0,0.0,1.4339878
1,20010000.0,3.0,0.029589834,0.029589834,101.7952,1011.9083,0.0014680193,8.5634227e-17,2.0,9.9999999e-05,0.99999999,4.0,0.0,2000.0,1.4339895
2,20021000.0,3.0,0.029620761,0.029620761,101.78136,1012.0636,0.0014680112,8.5634926e-17,2.0,9.9999998e-05,0.99999998,4.0,0.0,2000.0,1.4340031
3,20033100.0,3.0,0.02953493,0.02953493,101.76831,1011.6929,0.0014680024,8.5641931e-17,2.0,9.9999997e-05,0.99999997,4.0,0.0,2000.0,1.4339789
4,20046410.0,3.0,0.029447811,0.029447811,101.76438,1011.3449,0.0014679926,8.56286e-17,2.0,9.9999996e-05,0.99999996,4.0,0.0,2000.0,1.4339546
5,20061051.0,3.0,0.02939668,0.02939668,101.78747,1011.2463,0.0014679819,8.561528e-17,2.0,9.9999995e-05,0.99999995,4.0,0.0,2000.0,1.4339549
6,20077156.0,3.0,0.029347217,0.029347217,101.80186,1011.1357,0.0014679701,8.5615559e-17,2.0,9.9999993e-05,0.99999993,4.0,0.0,2000.0,1.4339554
7,20094872.0,3.0,0.029357027,0.029357027,101.761,1011.1498,0.0014679572,8.5615925e-17,2.0,9.9999992e-05,0.99999992,4.0,0.0,2000.0,1.4339561
8,20114359.0,3.0,0.029246511,0.029246511,101.81858,1010.8925,0.0014679429,8.5615801e-17,2.0,9.999999e-05,0.9999999,4.0,0.0,2000.0,1.4339559
9,20135795.0,3.0,0.029183203,0.029183203,101.77422,1010.5669,0.0014679272,8.5615591e-17,2.0,9.9999988e-05,0.99999988,4.0,0.0,2000.0,1.4339309
10,20159374.0,3.0,0.029072106,0.029072106,101.76911,1010.1328,0.00146791,8.5601548e-17,2.0,9.9999986e-05,0.99999986,4.0,0.0,2000.0,1.4339053
11,20185312.0,3.0,0.028997692,0.028997692,101.79085,1009.9591,0.001467891,8.5587611e-17,2.0,9.9999984e-05,0.99999984,4.0,0.0,2000.0,1.4339045
12,20213843.0,3.0,0.028906,0.028906,101.81955,1009.7293,0.0014678701,8.5587404e-17,2.0,9.9999982e-05,0.99999982,4.0,0.0,2000.0,1.4339041
13,20245227.0,3.0,0.028873565,0.028873565,101.78872,1009.6274,0.0014678472,8.5586962e-17,2.0,9.9999979e-05,0.99999979,4.0,0.0,2000.0,1.4339033
14,20279750.0,3.0,0.028745327,0.028745327,101.83607,1009.2897,0.0014678219,8.5586052e-17,2.0,9.9999976e-05,0.99999976,4.0,0.0,2000.0,1.4339017
15,20317725.0,3.0,0.028655992,0.028655992,101.78328,1008.863,0.0014677941,8.5584783e-17,2.0,9.9999973e-05,0.99999973,4.0,0.0,2000.0,1.4338747
16,20359497.0,3.0,0.028545711,0.028545711,101.80532,1008.5576,0.0014677636,8.5569515e-17,2.0,9.9999969e-05,0.99999969,4.0,0.0,2000.0,1.4338715
17,20405447.0,3.0,0.028402324,0.028402324,101.84752,1008.1511,0.0014677299,8.5567269e-17,2.0,9.9999965e-05,0.99999965,4.0,0.0,2000.0,1.4338674
18,20455992.0,3.0,0.028295022,0.028295022,101.84949,1007.825,0.001467693,8.5565087e-17,2.0,9.9999961e-05,0.99999961,4.0,0.0,2000.0,1.4338634
19,20511591.0,3.0,0.02820604,0.02820604,101.81873,1007.5177,0.0014676523,8.556224e-17,2.0,9.9999956e-05,0.99999956,4.0,0.0,2000.0,1.4338582
20,20572750.0,3.0,0.028036251,0.028036251,101.85217,1006.9889,0.0014676075,8.5558625e-17,2.0,9.9999951e-05,0.99999951,4.0,0.0,2000.0,1.4338517
21,20640025.0,3.0,0.027904088,0.027904088,101.84173,1006.5415,0.0014675583,8.5554417e-17,2.0,9.9999945e-05,0.99999945,4.0,0.0,2000.0,1.433844
22,20714027.0,3.0,0.027731816,0.027731816,101.8548,1005.9592,0.0014675042,8.5549252e-17,2.0,9.9999939e-05,0.99999939,4.0,0.0,2000.0,1.4338346
23,20795430.0,3.0,0.027571572,0.027571572,101.84319,1005.3837,0.0014674446,8.5543285e-17,2.0,9.9999932e-05,0.99999932,4.0,0.0,2000.0,1.4338237
24,20884973.0,3.0,0.027349145,0.027349145,101.87098,1004.6107,0.0014673791,8.5536796e-17,2.0,9.9999924e-05,0.99999924,4.0,0.0,2000.0,1.4338118
25,20983471.0,3.0,0.027153603,0.027153603,101.85802,1003.8828,0.0014673071,8.5529515e-17,2.0,9.9999916e-05,0.99999916,4.0,0.0,2000.0,1.4337986
26,21091818.0,3.0,0.026916677,0.026916677,101.86849,1003.0037,0.0014672278,8.5521526e-17,2.0,9.9999907e-05,0.99999907,4.0,0.0,2000.0,1.433784
27,21210999.0,3.0,0.02665655,0.02665655,101.87941,1002.02,0.0014671407,8.5512878e-17,2.0,9.9999896e-05,0.99999896,4.0,0.0,2000.0,1.4337682
28,21342099.0,3.0,0.026363664,0.026363664,101.90172,1000.8996,0.0014670448,8.5503889e-17,2.0,9.9999885e-05,0.99999885,4.0,0.0,2000.0,1.4337518
29,21486309.0,3.0,0.026073089,0.026073089,101.89794,999.73426,0.0014669394,8.5494365e-17,2.0,9.9999873e-05,0.99999873,4.0,0.0,2000.0,1.4337344
30,21644049.0,3.0,0.025730766,0.025730766,101.92007,998.3534,0.001466824,8.5484609e-17,2.0,9.9999859e-05,0.99999859,4.0,0.0,2000.0,1.4337166
31,21801788.0,3.0,0.025417341,0.025417341,101.9201,997.04435,0.0014667087,8.5475859e-17,2.0,9.9999846e-05,0.99999846,4.0,0.0,2000.0,1.4337007
32,21959527.0,3.0,0.025087358,0.025087358,101.94428,995.65612,0.0014665934,8.5468076e-17,2.0,9.9999832e-05,0.99999832,4.0,0.0,2000.0,1.4336865
33,22117267.0,3.0,0.024784828,0.024784828,101.94299,994.33125,0.0014664781,8.5461264e-17,2.0,9.9999819e-05,0.99999819,4.0,0.0,2000.0,1.433674
34,22275006.0,3.0,0.024465495,0.024465495,101.97564,992.93489,0.0014663628,8.5455438e-17,2.0,9.9999805e-05,0.99999805,4.0,0.0,2000.0,1.4336634
35,22432745.0,3.0,0.024185212,0.024185212,101.97645,991.66405,0.0014662475,8.5450545e-17,2.0,9.9999792e-05,0.99999792,4.0,0.0,2000.0,1.4336545
36,22590485.0,3.0,0.023921043,0.023921043,101.97537,990.43796,0.0014661322,8.544642e-17,2.0,9.9999778e-05,0.99999778,4.0,0.0,2000.0,1.4336469
37,22748224.0,3.0,0.023635778,0.023635778,102.0066,989.11783,0.0014660169,8.5442899e-17,2.0,9.9999765e-05,0.99999765,4.0,0.0,2000.0,1.4336405
38,22905963.0,3.0,0.023370686,0.023370686,102.02568,987.85805,0.0014659017,8.5440028e-17,2.0,9.9999752e-05,0.99999752,4.0,0.0,2000.0,1.4336353
39,23063703.0,3.0,0.023121117,0.023121117,102.04012,986.64303,0.0014657864,8.5437681e-17,2.0,9.9999738e-05,0.99999738,4.0,0.0,2000.0,1.433631
40,23221442.0,3.0,0.02290239,0.02290239,102.01096,985.51123,0.0014656712,8.5435798e-17,2.0,9.9999725e-05,0.99999725,4.0,0.0,2000.0,1.4336276
41,23379181.0,3.0,0.022657267,0.022657267,102.01878,984.26029,0.0014655559,8.5434305e-17,2.0,9.9999711e-05,0.99999711,4.0,0.0,2000.0,1.4336248
42,23536921.0,3.0,0.022383221,0.022383221,102.06688,982.87979,0.0014654407,8.5433204e-17,2.0,9.9999698e-05,0.99999698,4.0,0.0,2000.0,1.4336228
43,23694660.0,3.0,0.022160441,0.022160441,102.04252,981.66858,0.0014653255,8.543255e-17,2.0,9.9999684e-05,0.99999684,4.0,0.0,2000.0,1.4336216
44,23852399.0,3.0,0.021914957,0.021914957,102.04313,980.33483,0.0014652103,8.5432264e-17,2.0,9.9999671e-05,0.99999671,4.0,0.0,2000.0,1.4336211
45,24010139.0,3.0,0.021597181,0.021597181,102.06377,978.49136,0.0014650951,8.5432383e-17,2.0,9.9999657e-05,0.99999657,4.0,0.0,2000.0,1.4335967
46,24167878.0,3.0,0.021340352,0.021340352,102.09294,977.13832,0.0014649799,8.5419383e-17,2.0,9.9999644e-05,0.99999644,4.0,0.0,2000.0,1.4336099
47,24325617.0,3.0,0.02107254,0.02107254,102.09054,975.58606,0.0014648648,8.5426933e-17,2.0,9.999963e-05,0.9999963,4.0,0.0,2000.0,1.4336114
48,24483357.0,3.0,0.020733144,0.020733144,102.13303,973.53146,0.0014647496,8.5428022e-17,2.0,9.9999617e-05,0.99999617,4.0,0.0,2000.0,1.4335887
49,24641096.0,3.0,0.020457232,0.020457232,102.11511,971.76223,0.0014646344,8.5415849e-17,2.0,9.9999603e-05,0.99999603,4.0,0.0,2000.0,1.4335665
