,Time (year),Core mass (Earth mass),Core Luminosity (Ljup=3.35e25 cgs),Total Luminosity (Ljup=3.35e25 cgs),Pressure at envelope core boundary (bar),Temperature at envelope core boundary (K),Radiogenic core luminosity (Ljup=3.35e25 cgs),Mdotevap (Earth mass/yr) envelope evaporation rate,Semi-major axis (AU),Menve(Mearth),Current envelope mass / initial envelope mass,"Water state on core-enve boundary 0=solid, 1=liquid, 2 = vapour, 3=supercritical, 4 = other (high press. ices, temp > 800 K)",Duration of liquid water presence [yr],Texo (K),Radius
0,30000000.0,1.5,0.00246589,0.00246589,1.23177,587.549,0.000730364,0.0,1.0,1e-06,1.0,2.0,0.0,0.0,1.13164
1,30000000.0,1.5,0.00210936,0.00210936,1.89861,626.937,0.000730364,0.0,1.0,1.58489e-06,1.0,2.0,0.0,0.0,1.14381
2,30000000.0,1.5,0.00178605,0.00178605,2.95172,634.958,0.000730364,0.0,1.0,2.51189e-06,1.0,2.0,0.0,0.0,1.15671
3,30000000.0,1.5,0.00120575,0.00120575,4.61839,637.841,0.000730364,0.0,1.0,3.98107e-06,1.0,2.0,0.0,0.0,1.17009
4,30000000.0,1.5,0.000704599,0.000704599,7.25745,640.066,0.000730364,0.0,1.0,6.30957e-06,1.0,2.0,0.0,0.0,1.18391
5,30000000.0,1.5,0.000374724,0.000374724,11.4374,642.016,0.000730364,0.0,1.0,1e-05,1.0,2.0,0.0,0.0,1.19813
6,30000000.0,1.5,0.000186375,0.000186375,18.0587,643.495,0.000730364,0.0,1.0,1.58489e-05,1.0,2.0,0.0,0.0,1.21276
7,30000000.0,1.5,9.55942e-05,9.55942e-05,28.5507,643.649,0.000730364,0.0,1.0,2.51189e-05,1.0,2.0,0.0,0.0,1.22781
8,30000000.0,1.5,4.32283e-05,4.32283e-05,45.209,641.007,0.000730364,0.0,1.0,3.98107e-05,1.0,2.0,0.0,0.0,1.24301
9,30000000.0,1.5,0.000527241,0.000527241,70.3788,820.581,0.000730364,0.0,1.0,6.30957e-05,1.0,4.0,0.0,0.0,1.26902
10,30000000.0,1.5,0.00111313,0.00111313,108.498,997.665,0.000730364,0.0,1.0,0.0001,1.0,4.0,0.0,0.0,1.3021
11,30000000.0,1.5,0.00174156,0.00174156,167.643,1143.95,0.000730364,0.0,1.0,0.000158489,1.0,4.0,0.0,0.0,1.34086
12,30000000.0,1.5,0.00247251,0.00247251,258.484,1302.0,0.000730364,0.0,1.0,0.000251189,1.0,4.0,0.0,0.0,1.38701
13,30000000.0,1.5,0.00323445,0.00323445,396.708,1501.1,0.000730364,0.0,1.0,0.000398107,1.0,4.0,0.0,0.0,1.44252
14,30000000.0,1.5,0.0039321,0.0039321,604.968,1734.01,0.000730364,0.0,1.0,0.000630957,1.0,4.0,0.0,0.0,1.50982
15,30000000.0,1.5,0.00453874,0.00453874,915.578,1993.29,0.000730364,0.0,1.0,0.001,1.0,4.0,0.0,0.0,1.59274
16,30000000.0,1.5,0.00512869,0.00512869,1373.48,2259.64,0.000730364,0.0,1.0,0.00158489,1.0,4.0,0.0,0.0,1.69723
17,30000000.0,1.5,0.00573096,0.00573096,2041.51,2529.8,0.000730364,0.0,1.0,0.00251189,1.0,4.0,0.0,0.0,1.83079
18,30000000.0,1.5,0.00638751,0.00638751,3001.99,2801.36,0.000730364,0.0,1.0,0.00398107,1.0,4.0,0.0,0.0,2.00565
19,30000000.0,1.5,0.007219,0.007219,4350.29,3077.82,0.000730364,0.0,1.0,0.00630957,1.0,4.0,0.0,0.0,2.24368
20,30000000.0,1.5,0.0083494,0.0083494,6184.97,3362.57,0.000730364,0.0,1.0,0.01,1.0,4.0,0.0,0.0,2.58216
21,30000000.0,1.5,0.00970402,0.00970402,8604.0,3648.6,0.000730364,0.0,1.0,0.0158489,1.0,4.0,0.0,0.0,3.09015
22,30000000.0,1.5,0.0115719,0.0115719,11602.5,3941.67,0.000730364,0.0,1.0,0.0251189,1.0,4.0,0.0,0.0,3.91486
23,30000000.0,1.5,0.0147828,0.0147828,14945.6,4251.75,0.000730364,0.0,1.0,0.0398107,1.0,4.0,0.0,0.0,5.50091
24,30000000.0,1.5,0.0203941,0.0203941,18112.6,4570.94,0.000730364,0.0,1.0,0.0630957,1.0,4.0,0.0,0.0,9.26258
25,30000000.0,1.5,0.0252405,0.0252405,20903.3,4804.21,0.000730364,0.0,1.0,0.1,1.0,4.0,0.0,0.0,31.9108
26,30000000.0,3.0,0.00464786,0.00464786,1.14327,545.449,0.00146073,0.0,1.0,1e-06,1.0,2.0,0.0,0.0,1.35708
27,30000000.0,3.0,0.00428532,0.00428532,1.75941,611.409,0.00146073,0.0,1.0,1.58489e-06,1.0,2.0,0.0,0.0,1.36554
28,30000000.0,3.0,0.00340181,0.00340181,2.73241,633.831,0.00146073,0.0,1.0,2.51189e-06,1.0,2.0,0.0,0.0,1.3746
29,30000000.0,3.0,0.00229672,0.00229672,4.27313,637.909,0.00146073,0.0,1.0,3.98107e-06,1.0,2.0,0.0,0.0,1.3839
30,30000000.0,3.0,0.00136236,0.00136236,6.71368,639.821,0.00146073,0.0,1.0,6.30957e-06,1.0,2.0,0.0,0.0,1.39343
31,30000000.0,3.0,0.000754731,0.000754731,10.5803,641.392,0.00146073,0.0,1.0,1e-05,1.0,2.0,0.0,0.0,1.40314
32,30000000.0,3.0,0.000391225,0.000391225,16.7069,642.825,0.00146073,0.0,1.0,1.58489e-05,1.0,2.0,0.0,0.0,1.41303
33,30000000.0,3.0,0.00018323,0.00018323,26.4167,642.611,0.00146073,0.0,1.0,2.51189e-05,1.0,2.0,0.0,0.0,1.42307
34,30000000.0,3.0,0.00166928,0.00166928,41.4096,791.848,0.00146073,0.0,1.0,3.98107e-05,1.0,2.0,0.0,0.0,1.43849
35,30000000.0,3.0,0.00372619,0.00372619,64.5414,972.309,0.00146073,0.0,1.0,6.30957e-05,1.0,4.0,0.0,0.0,1.459
36,30000000.0,3.0,0.00592769,0.00592769,100.676,1119.66,0.00146073,0.0,1.0,0.0001,1.0,4.0,0.0,0.0,1.48253
37,30000000.0,3.0,0.00847524,0.00847524,156.859,1278.55,0.00146073,0.0,1.0,0.000158489,1.0,4.0,0.0,0.0,1.50988
38,30000000.0,3.0,0.0110696,0.0110696,243.78,1479.37,0.00146073,0.0,1.0,0.000251189,1.0,4.0,0.0,0.0,1.54189
39,30000000.0,3.0,0.0133279,0.0133279,377.504,1715.7,0.00146073,0.0,1.0,0.000398107,1.0,4.0,0.0,0.0,1.57939
40,30000000.0,3.0,0.0151293,0.0151293,582.327,1972.94,0.00146073,0.0,1.0,0.000630957,1.0,4.0,0.0,0.0,1.62341
41,30000000.0,3.0,0.0165903,0.0165903,895.374,2234.13,0.00146073,0.0,1.0,0.001,1.0,4.0,0.0,0.0,1.67527
42,30000000.0,3.0,0.0178265,0.0178265,1370.82,2497.43,0.00146073,0.0,1.0,0.00158489,1.0,4.0,0.0,0.0,1.73685
