,Time (year),Core mass (Earth mass),Core Luminosity (Ljup=3.35e25 cgs),Total Luminosity (Ljup=3.35e25 cgs),Pressure at envelope core boundary (bar),Temperature at envelope core boundary (K),Radiogenic core luminosity (Ljup=3.35e25 cgs),Mdotevap (Earth mass/yr) envelope evaporation rate,Semi-major axis (AU),Menve(Mearth),Current envelope mass / initial envelope mass,"Water state on core-enve boundary 0=solid, 1=liquid, 2 = vapour, 3=supercritical, 4 = other (high press. ices, temp > 800 K)",Duration of liquid water presence [yr],Texo (K),Radius
0,6000000000.0,1.5,4.42779e-05,4.42779e-05,1.22643,611.444,6.50746e-05,0.0,1.0,1e-06,1.0,2.0,0.0,0.0,1.13441
1,6000000000.0,1.5,4.92986e-05,4.92986e-05,1.89106,642.801,6.50746e-05,0.0,1.0,1.58489e-06,1.0,2.0,0.0,0.0,1.14703
2,6000000000.0,1.5,5.04115e-05,5.04115e-05,2.94152,646.372,6.50746e-05,0.0,1.0,2.51189e-06,1.0,2.0,0.0,0.0,1.16032
3,6000000000.0,1.5,5.05487e-05,5.05487e-05,4.60433,646.491,6.50746e-05,0.0,1.0,3.98107e-06,1.0,2.0,0.0,0.0,1.17411
4,6000000000.0,1.5,5.08016e-05,5.08016e-05,7.23736,646.789,6.50746e-05,0.0,1.0,6.30957e-06,1.0,2.0,0.0,0.0,1.18838
5,6000000000.0,1.5,5.13327e-05,5.13327e-05,11.4073,647.718,6.50746e-05,0.0,1.0,1e-05,1.0,2.0,0.0,0.0,1.20313
6,6000000000.0,1.5,5.27903e-05,5.27903e-05,18.0107,650.075,6.50361e-05,0.0,1.0,1.58489e-05,1.0,2.0,0.0,0.0,1.21838
7,6000000000.0,1.5,5.56913e-05,5.56913e-05,28.465,654.617,6.50647e-05,0.0,1.0,2.51189e-05,1.0,2.0,0.0,0.0,1.23419
8,6000000000.0,1.5,6.47362e-05,6.47362e-05,45.0092,664.359,6.50551e-05,0.0,1.0,3.98107e-05,1.0,2.0,0.0,0.0,1.25064
9,6000000000.0,1.5,6.50319e-05,6.50319e-05,71.2175,678.104,6.50568e-05,0.0,1.0,6.30957e-05,1.0,2.0,0.0,0.0,1.26755
10,6000000000.0,1.5,6.50405e-05,6.50405e-05,112.589,699.948,6.50564e-05,0.0,1.0,0.0001,1.0,2.0,0.0,0.0,1.28548
11,6000000000.0,1.5,6.50393e-05,6.50393e-05,177.703,733.593,6.50547e-05,0.0,1.0,0.000158489,1.0,2.0,0.0,0.0,1.30495
12,6000000000.0,1.5,3.24799e-05,3.24799e-05,281.517,722.442,6.50605e-05,0.0,1.0,0.000251189,1.0,3.0,0.0,0.0,1.32273
13,6000000000.0,1.5,7.73088e-05,7.73088e-05,438.276,865.059,6.50438e-05,0.0,1.0,0.000398107,1.0,4.0,0.0,0.0,1.35295
14,6000000000.0,1.5,9.78532e-05,9.78532e-05,682.544,972.096,6.50411e-05,0.0,1.0,0.000630957,1.0,4.0,0.0,0.0,1.38597
15,6000000000.0,1.5,0.000104629,0.000104629,1062.32,1053.67,6.50431e-05,0.0,1.0,0.001,1.0,4.0,0.0,0.0,1.42239
16,6000000000.0,1.5,0.000110748,0.000110748,1647.25,1133.64,6.50407e-05,0.0,1.0,0.00158489,1.0,4.0,0.0,0.0,1.46559
17,6000000000.0,1.5,0.000120703,0.000120703,2540.58,1221.82,6.50385e-05,0.0,1.0,0.00251189,1.0,4.0,0.0,0.0,1.51888
18,6000000000.0,1.5,0.000135359,0.000135359,3889.46,1328.4,6.50393e-05,0.0,1.0,0.00398107,1.0,4.0,0.0,0.0,1.58628
19,6000000000.0,1.5,0.000150134,0.000150134,5898.2,1459.48,6.50385e-05,0.0,1.0,0.00630957,1.0,4.0,0.0,0.0,1.67152
20,6000000000.0,1.5,0.000167671,0.000167671,8824.8,1615.85,6.50348e-05,0.0,1.0,0.01,1.0,4.0,0.0,0.0,1.78324
21,6000000000.0,1.5,0.000181617,0.000181617,12979.4,1790.81,6.50398e-05,0.0,1.0,0.0158489,1.0,4.0,0.0,0.0,1.92964
22,6000000000.0,1.5,0.000192641,0.000192641,18720.7,1977.95,6.5037e-05,0.0,1.0,0.0251189,1.0,4.0,0.0,0.0,2.12454
23,6000000000.0,1.5,0.000206172,0.000206172,26388.0,2169.17,6.50557e-05,0.0,1.0,0.0398107,1.0,4.0,0.0,0.0,2.39109
24,6000000000.0,1.5,0.000224016,0.000224016,36229.5,2363.8,6.50393e-05,0.0,1.0,0.0630957,1.0,4.0,0.0,0.0,2.77117
25,6000000000.0,1.5,0.000250004,0.000250004,48281.4,2564.33,6.50737e-05,0.0,1.0,0.1,1.0,4.0,0.0,0.0,3.323
26,6000000000.0,3.0,7.49708e-05,7.49708e-05,1.13945,570.013,0.000130149,0.0,1.0,1e-06,1.0,2.0,0.0,0.0,1.35891
27,6000000000.0,3.0,8.43911e-05,8.43911e-05,1.75409,631.068,0.000130149,0.0,1.0,1.58489e-06,1.0,2.0,0.0,0.0,1.36771
28,6000000000.0,3.0,9.28552e-05,9.28552e-05,2.72545,646.784,0.000130149,0.0,1.0,2.51189e-06,1.0,2.0,0.0,0.0,1.37702
29,6000000000.0,3.0,9.41741e-05,9.41741e-05,4.26384,647.83,0.000130149,0.0,1.0,3.98107e-06,1.0,2.0,0.0,0.0,1.38659
30,6000000000.0,3.0,9.4521e-05,9.4521e-05,6.70081,648.034,0.000130149,0.0,1.0,6.30957e-06,1.0,2.0,0.0,0.0,1.39639
31,6000000000.0,3.0,9.59148e-05,9.59148e-05,10.5615,648.662,0.000130097,0.0,1.0,1e-05,1.0,2.0,0.0,0.0,1.40642
32,6000000000.0,3.0,9.88343e-05,9.88343e-05,16.6778,650.376,0.00013012,0.0,1.0,1.58489e-05,1.0,2.0,0.0,0.0,1.41666
33,6000000000.0,3.0,0.000105214,0.000105214,26.3653,654.229,0.000130098,0.0,1.0,2.51189e-05,1.0,2.0,0.0,0.0,1.42716
34,6000000000.0,3.0,0.000127193,0.000127193,41.7024,663.148,0.000130084,0.0,1.0,3.98107e-05,1.0,2.0,0.0,0.0,1.43799
35,6000000000.0,3.0,0.000130025,0.000130025,66.0033,676.01,0.000130092,0.0,1.0,6.30957e-05,1.0,2.0,0.0,0.0,1.44898
36,6000000000.0,3.0,0.000130062,0.000130062,104.429,696.161,0.00013009,0.0,1.0,0.0001,1.0,2.0,0.0,0.0,1.46047
37,6000000000.0,3.0,0.000130052,0.000130052,165.071,727.594,0.000130079,0.0,1.0,0.000158489,1.0,2.0,0.0,0.0,1.47278
38,6000000000.0,3.0,7.89558e-05,7.89558e-05,261.331,730.652,0.000130144,0.0,1.0,0.000251189,1.0,3.0,0.0,0.0,1.48439
39,6000000000.0,3.0,0.000168339,0.000168339,409.587,866.535,0.000130076,0.0,1.0,0.000398107,1.0,4.0,0.0,0.0,1.5032
40,6000000000.0,3.0,0.000227123,0.000227123,641.325,984.531,0.000130076,0.0,1.0,0.000630957,1.0,4.0,0.0,0.0,1.52434
41,6000000000.0,3.0,0.000236767,0.000236767,1005.38,1063.87,0.000130071,0.0,1.0,0.001,1.0,4.0,0.0,0.0,1.54606
42,6000000000.0,3.0,0.000251661,0.000251661,1572.17,1146.52,0.000130077,0.0,1.0,0.00158489,1.0,4.0,0.0,0.0,1.57178
43,6000000000.0,3.0,0.000279726,0.000279726,2450.22,1241.71,0.000130071,0.0,1.0,0.00251189,1.0,4.0,0.0,0.0,1.60309
44,6000000000.0,3.0,0.000319423,0.000319423,3800.97,1360.85,0.000130073,0.0,1.0,0.00398107,1.0,4.0,0.0,0.0,1.64178
45,6000000000.0,3.0,0.000359452,0.000359452,5861.3,1509.11,0.00013007,0.0,1.0,0.00630957,1.0,4.0,0.0,0.0,1.68946
46,6000000000.0,3.0,0.000404603,0.000404603,8963.39,1687.53,0.000130072,0.0,1.0,0.01,1.0,4.0,0.0,0.0,1.75008
47,6000000000.0,3.0,0.000431173,0.000431173,13557.7,1885.89,0.000130072,0.0,1.0,0.0158489,1.0,4.0,0.0,0.0,1.82608
48,6000000000.0,3.0,0.000454886,0.000454886,20247.7,2095.54,0.000130079,0.0,1.0,0.0251189,1.0,4.0,0.0,0.0,1.92415
49,6000000000.0,3.0,0.000481205,0.000481205,29799.2,2312.11,0.000130091,0.0,1.0,0.0398107,1.0,4.0,0.0,0.0,2.05243
50,6000000000.0,3.0,0.000513044,0.000513044,43080.9,2534.8,0.000130139,0.0,1.0,0.0630957,1.0,4.0,0.0,0.0,2.2225
51,6000000000.0,3.0,0.000554889,0.000554889,60960.5,2763.61,0.000130149,0.0,1.0,0.1,1.0,4.0,0.0,0.0,2.4504
52,6000000000.0,5.0,0.000101385,0.000101385,1.09741,542.101,0.000216915,0.0,1.0,1e-06,1.0,2.0,0.0,0.0,1.554
53,6000000000.0,5.0,0.000101447,0.000101447,1.68519,613.522,0.000216915,0.0,1.0,1.58489e-06,1.0,2.0,0.0,0.0,1.56077
54,6000000000.0,5.0,0.000130394,0.000130394,2.61375,645.704,0.000216915,0.0,1.0,2.51189e-06,1.0,2.0,0.0,0.0,1.56806
55,6000000000.0,5.0,0.000137806,0.000137806,4.08474,649.905,0.000216915,0.0,1.0,3.98107e-06,1.0,2.0,0.0,0.0,1.57547
56,6000000000.0,5.0,0.000139407,0.000139407,6.41546,650.169,0.000216915,0.0,1.0,6.30957e-06,1.0,2.0,0.0,0.0,1.58303
57,6000000000.0,5.0,0.000142145,0.000142145,10.1084,650.657,0.000216864,0.0,1.0,1e-05,1.0,2.0,0.0,0.0,1.59072
58,6000000000.0,5.0,0.000147406,0.000147406,15.9596,651.923,0.000216805,0.0,1.0,1.58489e-05,1.0,2.0,0.0,0.0,1.59854
59,6000000000.0,5.0,0.000162444,0.000162444,25.2292,655.281,0.000216836,0.0,1.0,2.51189e-05,1.0,2.0,0.0,0.0,1.60651
60,6000000000.0,5.0,0.000187491,0.000187491,39.9103,662.434,0.000216817,0.0,1.0,3.98107e-05,1.0,2.0,0.0,0.0,1.61468
61,6000000000.0,5.0,0.000216561,0.000216561,63.1638,676.284,0.0002168,0.0,1.0,6.30957e-05,1.0,2.0,0.0,0.0,1.62303
62,6000000000.0,5.0,0.000216762,0.000216762,99.9648,695.471,0.000216806,0.0,1.0,0.0001,1.0,2.0,0.0,0.0,1.63165
