,Time (year),Core mass (Earth mass),Core Luminosity (Ljup=3.35e25 cgs),Total Luminosity (Ljup=3.35e25 cgs),Pressure at envelope core boundary (bar),Temperature at envelope core boundary (K),Radiogenic core luminosity (Ljup=3.35e25 cgs),Mdotevap (Earth mass/yr) envelope evaporation rate,Semi-major axis (AU),Menve(Mearth),Current envelope mass / initial envelope mass,"Water state on core-enve boundary 0=solid, 1=liquid, 2 = vapour, 3=supercritical, 4 = other (high press. ices, temp > 800 K)",Duration of liquid water presence [yr],Texo (K),Radius
0,900000000.0,1.5,0.000446982,0.000446982,1.26907,517.724,0.000476946,0.0,1.0,1e-06,1.0,2.0,0.0,0.0,1.1217
1,900000000.0,1.5,0.000449887,0.000449887,1.94358,570.325,0.000476946,0.0,1.0,1.58489e-06,1.0,2.0,0.0,0.0,1.13235
2,900000000.0,1.5,0.000454419,0.000454419,3.00747,582.146,0.000476946,0.0,1.0,2.51189e-06,1.0,2.0,0.0,0.0,1.14384
3,900000000.0,1.5,0.000456155,0.000456155,4.69069,584.441,0.000476946,0.0,1.0,3.98107e-06,1.0,2.0,0.0,0.0,1.15583
4,900000000.0,1.5,0.000458748,0.000458748,7.35439,588.381,0.000476946,0.0,1.0,6.30957e-06,1.0,2.0,0.0,0.0,1.16829
5,900000000.0,1.5,0.000387463,0.000387463,11.5704,594.55,0.000476946,0.0,1.0,1e-05,1.0,2.0,0.0,0.0,1.18119
6,900000000.0,1.5,0.000465662,0.000465662,18.2211,618.141,0.000476849,0.0,1.0,1.58489e-05,1.0,2.0,0.0,0.0,1.19505
7,900000000.0,1.5,0.000406512,0.000406512,28.7208,646.689,0.000476844,0.0,1.0,2.51189e-05,1.0,2.0,0.0,0.0,1.2096
8,900000000.0,1.5,0.000431633,0.000431633,45.1813,702.914,0.00047685,0.0,1.0,3.98107e-05,1.0,2.0,0.0,0.0,1.22617
9,900000000.0,1.5,0.000520479,0.000520479,70.7706,796.771,0.000476848,0.0,1.0,6.30957e-05,1.0,2.0,0.0,0.0,1.24622
10,900000000.0,1.5,0.000557047,0.000557047,110.654,890.45,0.000476848,0.0,1.0,0.0001,1.0,4.0,0.0,0.0,1.26885
11,900000000.0,1.5,0.000570622,0.000570622,172.812,981.061,0.000476844,0.0,1.0,0.000158489,1.0,4.0,0.0,0.0,1.29445
12,900000000.0,1.5,0.000582397,0.000582397,269.508,1069.58,0.000476844,0.0,1.0,0.000251189,1.0,4.0,0.0,0.0,1.32368
13,900000000.0,1.5,0.000606619,0.000606619,419.493,1162.48,0.000476847,0.0,1.0,0.000398107,1.0,4.0,0.0,0.0,1.35783
14,900000000.0,1.5,0.000662588,0.000662588,650.756,1266.74,0.000476846,0.0,1.0,0.000630957,1.0,4.0,0.0,0.0,1.39913
15,900000000.0,1.5,0.000740056,0.000740056,1005.06,1395.62,0.000476846,0.0,1.0,0.001,1.0,4.0,0.0,0.0,1.44935
16,900000000.0,1.5,0.000818289,0.000818289,1542.54,1551.62,0.000476845,0.0,1.0,0.00158489,1.0,4.0,0.0,0.0,1.51057
17,900000000.0,1.5,0.000904921,0.000904921,2348.44,1738.04,0.000476844,0.0,1.0,0.00251189,1.0,4.0,0.0,0.0,1.58711
18,900000000.0,1.5,0.00095206,0.00095206,3547.48,1948.34,0.000476845,0.0,1.0,0.00398107,1.0,4.0,0.0,0.0,1.68039
19,900000000.0,1.5,0.000990122,0.000990122,5299.56,2167.97,0.000476845,0.0,1.0,0.00630957,1.0,4.0,0.0,0.0,1.799
20,900000000.0,1.5,0.00102894,0.00102894,7810.61,2393.52,0.000476845,0.0,1.0,0.01,1.0,4.0,0.0,0.0,1.95392
21,900000000.0,1.5,0.0010667,0.0010667,11319.1,2618.86,0.000476844,0.0,1.0,0.0158489,1.0,4.0,0.0,0.0,2.16057
22,900000000.0,1.5,0.00112142,0.00112142,16044.9,2846.78,0.000476848,0.0,1.0,0.0251189,1.0,4.0,0.0,0.0,2.44695
23,900000000.0,1.5,0.00120367,0.00120367,22188.7,3077.84,0.000476848,0.0,1.0,0.0398107,1.0,4.0,0.0,0.0,2.8556
24,900000000.0,1.5,0.0013245,0.0013245,29811.2,3311.09,0.000476871,0.0,1.0,0.0630957,1.0,4.0,0.0,0.0,3.46685
25,900000000.0,1.5,0.0015017,0.0015017,38762.3,3545.79,0.000476898,0.0,1.0,0.1,1.0,4.0,0.0,0.0,4.43422
