,Time (year),Core mass (Earth mass),Core Luminosity (Ljup=3.35e25 cgs),Total Luminosity (Ljup=3.35e25 cgs),Pressure at envelope core boundary (bar),Temperature at envelope core boundary (K),Radiogenic core luminosity (Ljup=3.35e25 cgs),Mdotevap (Earth mass/yr) envelope evaporation rate,Semi-major axis (AU),Menve(Mearth),Current envelope mass / initial envelope mass,"Water state on core-enve boundary 0=solid, 1=liquid, 2 = vapour, 3=supercritical, 4 = other (high press. ices, temp > 800 K)",Duration of liquid water presence [yr],Texo (K),Radius
0,4000000000.0,1.5,0.000101599,0.000101599,1.23447,581.932,0.000124669,0.0,1.0,1e-06,1.0,2.0,0.0,0.0,1.1308
1,4000000000.0,1.5,0.000107505,0.000107505,1.90195,620.78,0.000124669,0.0,1.0,1.58489e-06,1.0,2.0,0.0,0.0,1.14285
2,4000000000.0,1.5,0.000109129,0.000109129,2.95645,626.147,0.000124669,0.0,1.0,2.51189e-06,1.0,2.0,0.0,0.0,1.1556
3,4000000000.0,1.5,0.000109559,0.000109559,4.62558,626.572,0.000124669,0.0,1.0,3.98107e-06,1.0,2.0,0.0,0.0,1.16884
4,4000000000.0,1.5,0.000110243,0.000110243,7.26846,627.393,0.000124669,0.0,1.0,6.30957e-06,1.0,2.0,0.0,0.0,1.18253
5,4000000000.0,1.5,0.00011169,0.00011169,11.4533,629.497,0.000124669,0.0,1.0,1e-05,1.0,2.0,0.0,0.0,1.19669
6,4000000000.0,1.5,0.000114748,0.000114748,18.0775,634.713,0.000124574,0.0,1.0,1.58489e-05,1.0,2.0,0.0,0.0,1.21136
7,4000000000.0,1.5,0.000121189,0.000121189,28.5554,644.861,0.00012456,0.0,1.0,2.51189e-05,1.0,2.0,0.0,0.0,1.22667
8,4000000000.0,1.5,0.000124542,0.000124542,45.1244,661.827,0.00012456,0.0,1.0,3.98107e-05,1.0,2.0,0.0,0.0,1.24266
9,4000000000.0,1.5,0.000124543,0.000124543,71.3053,687.627,0.00012456,0.0,1.0,6.30957e-05,1.0,2.0,0.0,0.0,1.25947
10,4000000000.0,1.5,0.000124539,0.000124539,112.521,726.64,0.000124555,0.0,1.0,0.0001,1.0,2.0,0.0,0.0,1.27768
11,4000000000.0,1.5,0.000114092,0.000114092,177.361,771.377,0.000124572,0.0,1.0,0.000158489,1.0,2.0,0.0,0.0,1.2972
12,4000000000.0,1.5,0.000142689,0.000142689,277.606,870.012,0.000124568,0.0,1.0,0.000251189,1.0,4.0,0.0,0.0,1.32254
13,4000000000.0,1.5,0.000171916,0.000171916,432.426,977.627,0.000124555,0.0,1.0,0.000398107,1.0,4.0,0.0,0.0,1.35297
14,4000000000.0,1.5,0.000181284,0.000181284,673.87,1061.6,0.000124555,0.0,1.0,0.000630957,1.0,4.0,0.0,0.0,1.38632
15,4000000000.0,1.5,0.000187208,0.000187208,1047.88,1141.01,0.00012456,0.0,1.0,0.001,1.0,4.0,0.0,0.0,1.42477
