,Time (year),Core mass (Earth mass),Core Luminosity (Ljup=3.35e25 cgs),Total Luminosity (Ljup=3.35e25 cgs),Pressure at envelope core boundary (bar),Temperature at envelope core boundary (K),Radiogenic core luminosity (Ljup=3.35e25 cgs),Mdotevap (Earth mass/yr) envelope evaporation rate,Semi-major axis (AU),Menve(Mearth),Current envelope mass / initial envelope mass,"Water state on core-enve boundary 0=solid, 1=liquid, 2 = vapour, 3=supercritical, 4 = other (high press. ices, temp > 800 K)",Duration of liquid water presence [yr],Texo (K),Radius
0,50000000.0,1.5,0.000152193,0.000152193,1.28363,490.836,0.000723124,0.0,1.0,1e-06,1.0,2.0,0.0,0.0,1.11838
1,50000000.0,1.5,0.000137159,0.000137159,1.9616,544.233,0.000723124,0.0,1.0,1.58489e-06,1.0,2.0,0.0,0.0,1.12837
2,50000000.0,1.5,0.000477352,0.000477352,3.03118,559.926,0.000723124,0.0,1.0,2.51189e-06,1.0,2.0,0.0,0.0,1.13934
3,50000000.0,1.5,0.00211695,0.00211695,4.71622,575.214,0.000723124,0.0,1.0,3.98107e-06,1.0,2.0,0.0,0.0,1.15132
4,50000000.0,1.5,0.00260166,0.00260166,7.38683,600.813,0.000723124,0.0,1.0,6.30957e-06,1.0,2.0,0.0,0.0,1.16398
5,50000000.0,1.5,0.00258027,0.00258027,11.5408,647.603,0.000723124,0.0,1.0,1e-05,1.0,2.0,0.0,0.0,1.17749
6,50000000.0,1.5,0.00272769,0.00272769,18.0492,742.857,0.000723124,0.0,1.0,1.58489e-05,1.0,2.0,0.0,0.0,1.19356
7,50000000.0,1.5,0.00269495,0.00269495,28.2394,844.099,0.000723124,0.0,1.0,2.51189e-05,1.0,4.0,0.0,0.0,1.21219
8,50000000.0,1.5,0.00254849,0.00254849,44.0868,930.732,0.000723124,0.0,1.0,3.98107e-05,1.0,4.0,0.0,0.0,1.23302
9,50000000.0,1.5,0.00258003,0.00258003,68.669,1020.44,0.000723124,0.0,1.0,6.30957e-05,1.0,4.0,0.0,0.0,1.25756
10,50000000.0,1.5,0.00220261,0.00220261,107.434,1086.05,0.000723124,0.0,1.0,0.0001,1.0,4.0,0.0,0.0,1.28207
11,50000000.0,1.5,0.00265187,0.00265187,166.46,1206.22,0.000723124,0.0,1.0,0.000158489,1.0,4.0,0.0,0.0,1.31756
12,50000000.0,1.5,0.00319754,0.00319754,257.045,1354.28,0.000723124,0.0,1.0,0.000251189,1.0,4.0,0.0,0.0,1.36021
13,50000000.0,1.5,0.0037617,0.0037617,394.884,1542.44,0.000723124,0.0,1.0,0.000398107,1.0,4.0,0.0,0.0,1.41208
14,50000000.0,1.5,0.00425235,0.00425235,603.174,1762.1,0.000723124,0.0,1.0,0.000630957,1.0,4.0,0.0,0.0,1.47472
15,50000000.0,1.5,0.00462845,0.00462845,915.199,2000.35,0.000723124,0.0,1.0,0.001,1.0,4.0,0.0,0.0,1.55092
16,50000000.0,1.5,0.00500289,0.00500289,1377.14,2249.16,0.000723124,0.0,1.0,0.00158489,1.0,4.0,0.0,0.0,1.64654
17,50000000.0,1.5,0.0053612,0.0053612,2054.77,2502.35,0.000723124,0.0,1.0,0.00251189,1.0,4.0,0.0,0.0,1.76732
18,50000000.0,1.5,0.00575844,0.00575844,3034.33,2759.46,0.000723124,0.0,1.0,0.00398107,1.0,4.0,0.0,0.0,1.92442
19,50000000.0,1.5,0.00625972,0.00625972,4420.87,3021.24,0.000723124,0.0,1.0,0.00630957,1.0,4.0,0.0,0.0,2.13514
20,50000000.0,1.5,0.00695737,0.00695737,6327.42,3290.92,0.000723124,0.0,1.0,0.01,1.0,4.0,0.0,0.0,2.43023
21,50000000.0,1.5,0.00788562,0.00788562,8858.14,3566.97,0.000723124,0.0,1.0,0.0158489,1.0,4.0,0.0,0.0,2.85984
22,50000000.0,1.5,0.00910267,0.00910267,12050.1,3846.92,0.000723124,0.0,1.0,0.0251189,1.0,4.0,0.0,0.0,3.52212
23,50000000.0,1.5,0.0110268,0.0110268,15756.1,4139.33,0.000723124,0.0,1.0,0.0398107,1.0,4.0,0.0,0.0,4.69587
24,50000000.0,1.5,0.0138077,0.0138077,19703.0,4429.36,0.000723124,0.0,1.0,0.0630957,1.0,4.0,0.0,0.0,7.07147
25,50000000.0,1.5,0.0182729,0.0182729,23169.8,4710.03,0.000723124,0.0,1.0,0.1,1.0,4.0,0.0,0.0,13.7526
26,50000000.0,3.0,0.000276053,0.000276053,1.19415,452.511,0.00144625,0.0,1.0,1e-06,1.0,2.0,0.0,0.0,1.34794
27,50000000.0,3.0,0.000419169,0.000419169,1.81762,513.671,0.00144625,0.0,1.0,1.58489e-06,1.0,2.0,0.0,0.0,1.35475
28,50000000.0,3.0,0.00289293,0.00289293,2.79858,556.864,0.00144625,0.0,1.0,2.51189e-06,1.0,2.0,0.0,0.0,1.36266
29,50000000.0,3.0,0.00610337,0.00610337,4.34812,578.592,0.00144625,0.0,1.0,3.98107e-06,1.0,2.0,0.0,0.0,1.37122
30,50000000.0,3.0,0.0074231,0.0074231,6.7968,608.925,0.00144625,0.0,1.0,6.30957e-06,1.0,2.0,0.0,0.0,1.38027
31,50000000.0,3.0,0.0061793,0.0061793,10.6645,645.302,0.00144625,0.0,1.0,1e-05,1.0,2.0,0.0,0.0,1.38954
32,50000000.0,3.0,0.00688721,0.00688721,16.6834,742.809,0.00144625,0.0,1.0,1.58489e-05,1.0,2.0,0.0,0.0,1.40099
33,50000000.0,3.0,0.00731209,0.00731209,26.1834,858.6,0.00144625,0.0,1.0,2.51189e-05,1.0,4.0,0.0,0.0,1.41459
34,50000000.0,3.0,0.00565753,0.00565753,41.2333,925.423,0.00144625,0.0,1.0,3.98107e-05,1.0,4.0,0.0,0.0,1.42745
35,50000000.0,3.0,0.00674335,0.00674335,64.3414,1041.72,0.00144625,0.0,1.0,6.30957e-05,1.0,4.0,0.0,0.0,1.44582
36,50000000.0,3.0,0.00813722,0.00813722,100.491,1162.19,0.00144625,0.0,1.0,0.0001,1.0,4.0,0.0,0.0,1.46745
37,50000000.0,3.0,0.00980269,0.00980269,156.753,1304.78,0.00144625,0.0,1.0,0.000158489,1.0,4.0,0.0,0.0,1.49284
38,50000000.0,3.0,0.0114238,0.0114238,243.931,1486.52,0.00144625,0.0,1.0,0.000251189,1.0,4.0,0.0,0.0,1.5225
39,50000000.0,3.0,0.0130322,0.0130322,378.118,1706.88,0.00144625,0.0,1.0,0.000398107,1.0,4.0,0.0,0.0,1.55778
40,50000000.0,3.0,0.0141365,0.0141365,584.232,1946.17,0.00144625,0.0,1.0,0.000630957,1.0,4.0,0.0,0.0,1.5986
41,50000000.0,3.0,0.0149204,0.0149204,899.991,2191.24,0.00144625,0.0,1.0,0.001,1.0,4.0,0.0,0.0,1.64627
42,50000000.0,3.0,0.0154874,0.0154874,1381.41,2440.57,0.00144625,0.0,1.0,0.00158489,1.0,4.0,0.0,0.0,1.70247
43,50000000.0,3.0,0.0160281,0.0160281,2111.48,2695.6,0.00144625,0.0,1.0,0.00251189,1.0,4.0,0.0,0.0,1.76986
44,50000000.0,3.0,0.0165906,0.0165906,3211.5,2956.0,0.00144625,0.0,1.0,0.00398107,1.0,4.0,0.0,0.0,1.85136
45,50000000.0,3.0,0.017293,0.017293,4853.6,3225.12,0.00144625,0.0,1.0,0.00630957,1.0,4.0,0.0,0.0,1.95247
46,50000000.0,3.0,0.0181788,0.0181788,7273.82,3505.97,0.00144625,0.0,1.0,0.01,1.0,4.0,0.0,0.0,2.07987
47,50000000.0,3.0,0.0194665,0.0194665,10771.8,3804.73,0.00144625,0.0,1.0,0.0158489,1.0,4.0,0.0,0.0,2.24576
48,50000000.0,3.0,0.0213322,0.0213322,15688.2,4124.44,0.00144625,0.0,1.0,0.0251189,1.0,4.0,0.0,0.0,2.46819
49,50000000.0,3.0,0.0239708,0.0239708,22429.3,4467.23,0.00144625,0.0,1.0,0.0398107,1.0,4.0,0.0,0.0,2.7738
