,Time (year),Core mass (Earth mass),Core Luminosity (Ljup=3.35e25 cgs),Total Luminosity (Ljup=3.35e25 cgs),Pressure at envelope core boundary (bar),Temperature at envelope core boundary (K),Radiogenic core luminosity (Ljup=3.35e25 cgs),Mdotevap (Earth mass/yr) envelope evaporation rate,Semi-major axis (AU),Menve(Mearth),Current envelope mass / initial envelope mass,"Water state on core-enve boundary 0=solid, 1=liquid, 2 = vapour, 3=supercritical, 4 = other (high press. ices, temp > 800 K)",Duration of liquid water presence [yr],Texo (K),Radius
0,20000000.0,3.0,0.029622523,0.029622523,104.75736,736.90099,0.0,0.0,10.0,0.0001,1.0,2.0,0.0,0.0,1.4005147
1,20010000.0,3.0,0.029621475,0.029621475,104.75931,736.91473,0.0014680192,2.778264e-14,10.0,9.9999722e-05,0.99999722,2.0,0.0,2000.0,1.4005163
2,20021000.0,3.0,0.029569495,0.029569495,104.72971,736.49729,0.0014680112,2.7781522e-14,10.0,9.9999417e-05,0.99999417,2.0,0.0,2000.0,1.4004691
3,20033100.0,3.0,0.029554472,0.029554472,104.7779,736.50826,0.0014680023,2.7777558e-14,10.0,9.999908e-05,0.9999908,2.0,0.0,2000.0,1.4004691
4,20046410.0,3.0,0.029545973,0.029545973,104.79084,736.4964,0.0014679926,2.7776976e-14,10.0,9.9998711e-05,0.99998711,2.0,0.0,2000.0,1.4004684
5,20061051.0,3.0,0.029524234,0.029524234,104.74477,736.27079,0.0014679819,2.7775917e-14,10.0,9.9998304e-05,0.99998304,2.0,0.0,2000.0,1.4004415
6,20077156.0,3.0,0.029526735,0.029526735,104.76072,736.34988,0.0014679701,2.7773788e-14,10.0,9.9997857e-05,0.99997857,2.0,0.0,2000.0,1.4004492
7,20094872.0,3.0,0.029524135,0.029524135,104.77383,736.38909,0.0014679571,2.7773541e-14,10.0,9.9997365e-05,0.99997365,2.0,0.0,2000.0,1.4004547
8,20114359.0,3.0,0.029510519,0.029510519,104.74802,736.27261,0.0014679429,2.7772369e-14,10.0,9.9996824e-05,0.99996824,2.0,0.0,2000.0,1.4004411
9,20135795.0,3.0,0.029473139,0.029473139,104.77923,736.10363,0.0014679272,2.7770162e-14,10.0,9.9996228e-05,0.99996228,2.0,0.0,2000.0,1.4004227
10,20159374.0,3.0,0.029437093,0.029437093,104.75119,735.82732,0.0014679099,2.7767395e-14,10.0,9.9995574e-05,0.99995574,2.0,0.0,2000.0,1.4003898
11,20185312.0,3.0,0.029385939,0.029385939,104.75546,735.5113,0.0014678909,2.7763248e-14,10.0,9.9994853e-05,0.99994853,2.0,0.0,2000.0,1.400353
12,20213843.0,3.0,0.029346439,0.029346439,104.76702,735.29924,0.0014678701,2.7759188e-14,10.0,9.9994061e-05,0.99994061,2.0,0.0,2000.0,1.4003276
13,20245227.0,3.0,0.029307982,0.029307982,104.76885,735.0799,0.0014678471,2.7756048e-14,10.0,9.999319e-05,0.9999319,2.0,0.0,2000.0,1.4003019
14,20279750.0,3.0,0.029253634,0.029253634,104.76033,734.72908,0.0014678218,2.7751926e-14,10.0,9.9992232e-05,0.99992232,2.0,0.0,2000.0,1.4002611
15,20317725.0,3.0,0.029194528,0.029194528,104.80157,734.45048,0.001467794,2.7746798e-14,10.0,9.9991179e-05,0.99991179,2.0,0.0,2000.0,1.4002293
16,20359497.0,3.0,0.029144255,0.029144255,104.79758,734.14989,0.0014677635,2.7741469e-14,10.0,9.999002e-05,0.9999002,2.0,0.0,2000.0,1.4001938
17,20405447.0,3.0,0.029084485,0.029084485,104.80247,733.80469,0.0014677299,2.7737125e-14,10.0,9.9988745e-05,0.99988745,2.0,0.0,2000.0,1.4001536
18,20455992.0,3.0,0.029019207,0.029019207,104.80551,733.42411,0.0014676929,2.7731591e-14,10.0,9.9987344e-05,0.99987344,2.0,0.0,2000.0,1.4001091
19,20511591.0,3.0,0.028945156,0.028945156,104.81294,732.99877,0.0014676522,2.7725292e-14,10.0,9.9985802e-05,0.99985802,2.0,0.0,2000.0,1.4000595
20,20572750.0,3.0,0.028869404,0.028869404,104.79842,732.52617,0.0014676075,2.771848e-14,10.0,9.9984107e-05,0.99984107,2.0,0.0,2000.0,1.4000035
21,20640025.0,3.0,0.028779739,0.028779739,104.80197,731.99806,0.0014675582,2.7710931e-14,10.0,9.9982243e-05,0.99982243,2.0,0.0,2000.0,1.3999417
22,20714027.0,3.0,0.028678642,0.028678642,104.81458,731.41474,0.0014675041,2.7702395e-14,10.0,9.9980193e-05,0.99980193,2.0,0.0,2000.0,1.3998737
23,20795430.0,3.0,0.028572852,0.028572852,104.81257,730.77984,0.0014674446,2.769301e-14,10.0,9.9977938e-05,0.99977938,2.0,0.0,2000.0,1.3997991
24,20884973.0,3.0,0.0284532,0.0284532,104.81802,730.07866,0.0014673791,2.7682771e-14,10.0,9.9975459e-05,0.99975459,2.0,0.0,2000.0,1.399717
