,Time (year),Core mass (Earth mass),Core Luminosity (Ljup=3.35e25 cgs),Total Luminosity (Ljup=3.35e25 cgs),Pressure at envelope core boundary (bar),Temperature at envelope core boundary (K),Radiogenic core luminosity (Ljup=3.35e25 cgs),Mdotevap (Earth mass/yr) envelope evaporation rate,Semi-major axis (AU),Menve(Mearth),Current envelope mass / initial envelope mass,"Water state on core-enve boundary 0=solid, 1=liquid, 2 = vapour, 3=supercritical, 4 = other (high press. ices, temp > 800 K)",Duration of liquid water presence [yr],Texo (K),Radius
0,20000000.0,3.0,0.029622523,0.029622523,104.19981,787.32572,0.0,0.0,6.0,0.0001,1.0,2.0,0.0,0.0,1.4065587
1,20010000.0,3.0,0.02961462,0.02961462,104.2084,787.33694,0.0014680192,7.8753667e-14,6.0,9.9999212e-05,0.99999212,2.0,0.0,2000.0,1.4065603
2,20021000.0,3.0,0.029610753,0.029610753,104.20217,787.34609,0.0014680112,7.8752944e-14,6.0,9.9998346e-05,0.99998346,2.0,0.0,2000.0,1.4065612
3,20033100.0,3.0,0.029569004,0.029569004,104.20316,787.12994,0.0014680023,7.8750211e-14,6.0,9.9997393e-05,0.99997393,2.0,0.0,2000.0,1.4065369
4,20046410.0,3.0,0.029582376,0.029582376,104.1862,787.23843,0.0014679926,7.8745008e-14,6.0,9.9996345e-05,0.99996345,2.0,0.0,2000.0,1.4065469
5,20061051.0,3.0,0.029539802,0.029539802,104.20514,787.06771,0.0014679819,7.8743005e-14,6.0,9.9995192e-05,0.99995192,2.0,0.0,2000.0,1.4065291
6,20077156.0,3.0,0.02950883,0.02950883,104.18742,786.89827,0.0014679701,7.8736629e-14,6.0,9.9993924e-05,0.99993924,2.0,0.0,2000.0,1.4065079
7,20094872.0,3.0,0.029471512,0.029471512,104.21478,786.79472,0.0014679571,7.8729181e-14,6.0,9.999253e-05,0.9999253,2.0,0.0,2000.0,1.406496
8,20114359.0,3.0,0.029448605,0.029448605,104.19078,786.68023,0.0014679429,7.8724604e-14,6.0,9.9990995e-05,0.99990995,2.0,0.0,2000.0,1.4064814
9,20135795.0,3.0,0.029407152,0.029407152,104.20049,786.5278,0.0014679272,7.871842e-14,6.0,9.9989308e-05,0.99989308,2.0,0.0,2000.0,1.4064636
