,Time (year),Core mass (Earth mass),Core Luminosity (Ljup=3.35e25 cgs),Total Luminosity (Ljup=3.35e25 cgs),Pressure at envelope core boundary (bar),Temperature at envelope core boundary (K),Radiogenic core luminosity (Ljup=3.35e25 cgs),Mdotevap (Earth mass/yr) envelope evaporation rate,Semi-major axis (AU),Menve(Mearth),Current envelope mass / initial envelope mass,"Water state on core-enve boundary 0=solid, 1=liquid, 2 = vapour, 3=supercritical, 4 = other (high press. ices, temp > 800 K)",Duration of liquid water presence [yr],Texo (K),Radius
0,20000000.0,8.0,0.26668502,0.26668502,96.43062,978.83356,0.0,0.0,6.0,0.0001,1.0,4.0,0.0,0.0,1.8019491
1,20006091.0,8.0,0.26710321,0.26710321,96.356234,978.92941,0.0039147256,5.1003873e-14,6.0,9.9999689e-05,0.99999689,4.0,0.0,2000.0,1.8019509
2,20012791.0,8.0,0.26705654,0.26705654,96.363853,978.92269,0.0039147125,5.1003182e-14,6.0,9.9999348e-05,0.99999348,4.0,0.0,2000.0,1.8019518
3,20020161.0,8.0,0.26657299,0.26657299,96.453771,978.83501,0.0039146981,5.1000929e-14,6.0,9.9998972e-05,0.99998972,4.0,0.0,2000.0,1.8019513
4,20028268.0,8.0,0.26624239,0.26624239,96.382709,978.38683,0.0039146823,5.0998791e-14,6.0,9.9998558e-05,0.99998558,4.0,0.0,2000.0,1.8019185
5,20037185.0,8.0,0.26608058,0.26608058,96.414007,978.36636,0.0039146649,5.0994558e-14,6.0,9.9998104e-05,0.99998104,4.0,0.0,2000.0,1.8019148
6,20046995.0,8.0,0.26573985,0.26573985,96.463105,978.26578,0.0039146457,5.0992373e-14,6.0,9.9997603e-05,0.99997603,4.0,0.0,2000.0,1.8019111
7,20057785.0,8.0,0.26591573,0.26591573,96.412808,978.25733,0.0039146247,5.099198e-14,6.0,9.9997053e-05,0.99997053,4.0,0.0,2000.0,1.8019068
8,20069654.0,8.0,0.26535368,0.26535368,96.489369,978.07454,0.0039146015,5.0988561e-14,6.0,9.9996448e-05,0.99996448,4.0,0.0,2000.0,1.8018996
9,20082711.0,8.0,0.26525393,0.26525393,96.475466,977.97022,0.003914576,5.098642e-14,6.0,9.9995782e-05,0.99995782,4.0,0.0,2000.0,1.8018906
10,20097073.0,8.0,0.26496663,0.26496663,96.480016,977.78177,0.003914548,5.0983462e-14,6.0,9.999505e-05,0.9999505,4.0,0.0,2000.0,1.8018781
11,20112871.0,8.0,0.2648685,0.2648685,96.439615,977.60312,0.0039145172,5.0980764e-14,6.0,9.9994245e-05,0.99994245,4.0,0.0,2000.0,1.801863
12,20130249.0,8.0,0.26434753,0.26434753,96.477266,977.34029,0.0039144833,5.0976004e-14,6.0,9.9993359e-05,0.99993359,4.0,0.0,2000.0,1.801847
13,20149365.0,8.0,0.26416181,0.26416181,96.440523,977.10984,0.003914446,5.0972632e-14,6.0,9.9992384e-05,0.99992384,4.0,0.0,2000.0,1.8018281
14,20170392.0,8.0,0.26362378,0.26362378,96.460534,976.78483,0.0039144049,5.0967319e-14,6.0,9.9991313e-05,0.99991313,4.0,0.0,2000.0,1.8018068
15,20193522.0,8.0,0.2632466,0.2632466,96.443453,976.47235,0.0039143598,5.096176e-14,6.0,9.9990134e-05,0.99990134,4.0,0.0,2000.0,1.8017834
16,20218965.0,8.0,0.26257997,0.26257997,96.473601,976.08392,0.0039143102,5.0956017e-14,6.0,9.9988837e-05,0.99988837,4.0,0.0,2000.0,1.8017579
17,20246952.0,8.0,0.26214675,0.26214675,96.447508,975.70663,0.0039142556,5.0949719e-14,6.0,9.9987411e-05,0.99987411,4.0,0.0,2000.0,1.8017293
18,20277738.0,8.0,0.2613867,0.2613867,96.47281,975.23748,0.0039141955,5.0942239e-14,6.0,9.9985843e-05,0.99985843,4.0,0.0,2000.0,1.801698
19,20311603.0,8.0,0.26078147,0.26078147,96.456625,974.76466,0.0039141294,5.0934967e-14,6.0,9.9984118e-05,0.99984118,4.0,0.0,2000.0,1.8016633
20,20348854.0,8.0,0.25993894,0.25993894,96.471574,974.20693,0.0039140567,5.0925661e-14,6.0,9.9982221e-05,0.99982221,4.0,0.0,2000.0,1.801625
21,20389831.0,8.0,0.25908056,0.25908056,96.474315,973.60329,0.0039139768,5.0915947e-14,6.0,9.9980135e-05,0.99980135,4.0,0.0,2000.0,1.8015824
22,20434905.0,8.0,0.25817273,0.25817273,96.471478,972.94803,0.0039138888,5.0905554e-14,6.0,9.997784e-05,0.9997784,4.0,0.0,2000.0,1.8015359
23,20484486.0,8.0,0.25712233,0.25712233,96.476037,972.21036,0.0039137921,5.0893663e-14,6.0,9.9975317e-05,0.99975317,4.0,0.0,2000.0,1.8014842
24,20539025.0,8.0,0.25600124,0.25600124,96.476276,971.4091,0.0039136857,5.0880762e-14,6.0,9.9972542e-05,0.99972542,4.0,0.0,2000.0,1.8014275
25,20599019.0,8.0,0.25481591,0.25481591,96.466105,970.5312,0.0039135687,5.0867123e-14,6.0,9.996949e-05,0.9996949,4.0,0.0,2000.0,1.8013649
26,20662767.0,8.0,0.25349734,0.25349734,96.468903,969.5902,0.0039134443,5.0851955e-14,6.0,9.9966249e-05,0.99966249,4.0,0.0,2000.0,1.8012984
27,20726847.0,8.0,0.25218957,0.25218957,96.474006,968.66136,0.0039133193,5.0836905e-14,6.0,9.9962991e-05,0.99962991,4.0,0.0,2000.0,1.8012321
28,20791259.0,8.0,0.25092075,0.25092075,96.472815,967.74147,0.0039131936,5.0822229e-14,6.0,9.9959717e-05,0.99959717,4.0,0.0,2000.0,1.8011662
29,20855998.0,8.0,0.2496012,0.2496012,96.482262,966.81382,0.0039130674,5.0807066e-14,6.0,9.9956428e-05,0.99956428,4.0,0.0,2000.0,1.8011005
30,20921079.0,8.0,0.24831111,0.24831111,96.488773,965.89748,0.0039129404,5.0792186e-14,6.0,9.9953123e-05,0.99953123,4.0,0.0,2000.0,1.8010352
31,20986498.0,8.0,0.24710847,0.24710847,96.478476,964.99727,0.0039128128,5.077779e-14,6.0,9.9949801e-05,0.99949801,4.0,0.0,2000.0,1.8009702
32,21052237.0,8.0,0.24578389,0.24578389,96.492528,964.07076,0.0039126846,5.0762651e-14,6.0,9.9946464e-05,0.99946464,4.0,0.0,2000.0,1.800905
33,21118329.0,8.0,0.24456618,0.24456618,96.486758,963.16761,0.0039125557,5.0739103e-14,6.0,9.994311e-05,0.9994311,4.0,0.0,2000.0,1.8008399
34,21184752.0,8.0,0.24332696,0.24332696,96.484114,962.25567,0.0039124262,5.0713942e-14,6.0,9.9939742e-05,0.99939742,4.0,0.0,2000.0,1.8007746
35,21251512.0,8.0,0.24205248,0.24205248,96.488667,961.336,0.003912296,5.0688683e-14,6.0,9.9936358e-05,0.99936358,4.0,0.0,2000.0,1.8007092
36,21318625.0,8.0,0.24075449,0.24075449,96.499822,960.41433,0.0039121651,5.066291e-14,6.0,9.9932958e-05,0.99932958,4.0,0.0,2000.0,1.800644
37,21386100.0,8.0,0.23953334,0.23953334,96.495676,959.50618,0.0039120335,5.0637109e-14,6.0,9.9929541e-05,0.99929541,4.0,0.0,2000.0,1.8005787
38,21453919.0,8.0,0.23831116,0.23831116,96.491534,958.59595,0.0039119013,5.0612521e-14,6.0,9.9926108e-05,0.99926108,4.0,0.0,2000.0,1.8005135
39,21522086.0,8.0,0.23706257,0.23706257,96.493442,957.68116,0.0039117683,5.0586754e-14,6.0,9.992266e-05,0.9992266,4.0,0.0,2000.0,1.8004482
40,21590612.0,8.0,0.23577287,0.23577287,96.504766,956.75872,0.0039116347,5.0561509e-14,6.0,9.9919195e-05,0.99919195,4.0,0.0,2000.0,1.800383
41,21659514.0,8.0,0.23452773,0.23452773,96.506992,955.84515,0.0039115004,5.053611e-14,6.0,9.9915713e-05,0.99915713,4.0,0.0,2000.0,1.8003177
42,21728781.0,8.0,0.23332861,0.23332861,96.49996,954.93947,0.0039113653,5.0511007e-14,6.0,9.9912214e-05,0.99912214,4.0,0.0,2000.0,1.8002526
43,21798405.0,8.0,0.23204252,0.23204252,96.511789,954.01674,0.0039112296,5.0485375e-14,6.0,9.9908699e-05,0.99908699,4.0,0.0,2000.0,1.8001874
44,21868416.0,8.0,0.23081837,0.23081837,96.512042,953.10825,0.0039110931,5.0459091e-14,6.0,9.9905167e-05,0.99905167,4.0,0.0,2000.0,1.8001224
45,21938798.0,8.0,0.22962795,0.22962795,96.504358,952.20262,0.0039109559,5.0434704e-14,6.0,9.9901617e-05,0.99901617,4.0,0.0,2000.0,1.8000572
46,22009545.0,8.0,0.22839238,0.22839238,96.505766,951.28671,0.003910818,5.0408894e-14,6.0,9.9898051e-05,0.99898051,4.0,0.0,2000.0,1.7999919
47,22080675.0,8.0,0.22710756,0.22710756,96.519239,950.36324,0.0039106793,5.0383424e-14,6.0,9.9894467e-05,0.99894467,4.0,0.0,2000.0,1.7999267
48,22152207.0,8.0,0.22591092,0.22591092,96.514929,949.45656,0.0039105399,5.0357212e-14,6.0,9.9890865e-05,0.99890865,4.0,0.0,2000.0,1.7998615
49,22224120.0,8.0,0.22466071,0.22466071,96.522071,948.53706,0.0039103997,5.0332332e-14,6.0,9.9887245e-05,0.99887245,4.0,0.0,2000.0,1.7997963
50,22296432.0,8.0,0.22349471,0.22349471,96.511823,947.63693,0.0039102588,5.0305991e-14,6.0,9.9883608e-05,0.99883608,4.0,0.0,2000.0,1.7997313
51,22369122.0,8.0,0.2222164,0.2222164,96.525159,946.71281,0.0039101171,5.0280976e-14,6.0,9.9879953e-05,0.99879953,4.0,0.0,2000.0,1.7996662
52,22442231.0,8.0,0.22104624,0.22104624,96.515891,945.81102,0.0039099746,5.0253868e-14,6.0,9.9876279e-05,0.99876279,4.0,0.0,2000.0,1.799601
53,22515727.0,8.0,0.21977725,0.21977725,96.528127,944.88732,0.0039098314,5.0220079e-14,6.0,9.9872588e-05,0.99872588,4.0,0.0,2000.0,1.7995358
54,22589648.0,8.0,0.21856266,0.21856266,96.529673,943.97673,0.0039096873,5.0187254e-14,6.0,9.9868878e-05,0.99868878,4.0,0.0,2000.0,1.7994707
55,22663979.0,8.0,0.21735042,0.21735042,96.531077,943.06683,0.0039095424,5.0154365e-14,6.0,9.986515e-05,0.9986515,4.0,0.0,2000.0,1.7994057
56,22738726.0,8.0,0.21617907,0.21617907,96.522944,942.16258,0.0039093968,5.0120811e-14,6.0,9.9861403e-05,0.99861403,4.0,0.0,2000.0,1.7993406
57,22813878.0,8.0,0.21492324,0.21492324,96.533979,941.2421,0.0039092504,5.0087122e-14,6.0,9.9857639e-05,0.99857639,4.0,0.0,2000.0,1.7992756
58,22889470.0,8.0,0.21371349,0.21371349,96.53567,940.33203,0.0039091031,5.0053897e-14,6.0,9.9853856e-05,0.99853856,4.0,0.0,2000.0,1.7992105
59,22965489.0,8.0,0.21255685,0.21255685,96.525555,939.43018,0.0039089549,5.0020516e-14,6.0,9.9850053e-05,0.99850053,4.0,0.0,2000.0,1.7991454
60,23041923.0,8.0,0.21130008,0.21130008,96.537911,938.50714,0.003908806,4.9986869e-14,6.0,9.9846232e-05,0.99846232,4.0,0.0,2000.0,1.7990803
61,23118812.0,8.0,0.21014932,0.21014932,96.533902,937.62023,0.0039086562,4.9953957e-14,6.0,9.9842391e-05,0.99842391,4.0,0.0,2000.0,1.7990153
