,Time (year),Core mass (Earth mass),Core Luminosity (Ljup=3.35e25 cgs),Total Luminosity (Ljup=3.35e25 cgs),Pressure at envelope core boundary (bar),Temperature at envelope core boundary (K),Radiogenic core luminosity (Ljup=3.35e25 cgs),Mdotevap (Earth mass/yr) envelope evaporation rate,Semi-major axis (AU),Menve(Mearth),Current envelope mass / initial envelope mass,"Water state on core-enve boundary 0=solid, 1=liquid, 2 = vapour, 3=supercritical, 4 = other (high press. ices, temp > 800 K)",Duration of liquid water presence [yr],Texo (K),Radius
0,20000000.0,1.0,0.0078540929,0.0078540929,1.341084,159.34066,0.0,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98365065
1,20010000.0,1.0,0.0078514273,0.0078514273,1.3408801,159.31815,0.00048933974,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98364737
2,20021000.0,1.0,0.0078392362,0.0078392362,1.3423338,159.30338,0.00048933706,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98364325
3,20033100.0,1.0,0.0078390362,0.0078390362,1.3413936,159.2676,0.00048933411,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98363785
4,20046410.0,1.0,0.0078372391,0.0078372391,1.3403663,159.21964,0.00048933086,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98363028
5,20061051.0,1.0,0.0078202953,0.0078202953,1.341168,159.15403,0.00048932729,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98361826
6,20077156.0,1.0,0.0078058825,0.0078058825,1.3408149,159.06,0.00048932336,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98360199
7,20094872.0,1.0,0.007782472,0.007782472,1.3410523,158.93695,0.00048931904,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98358011
8,20114359.0,1.0,0.0077537136,0.0077537136,1.3409393,158.77054,0.00048931429,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98355145
9,20135795.0,1.0,0.0077163739,0.0077163739,1.3414138,158.5769,0.00048930906,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98351663
10,20159374.0,1.0,0.0076794766,0.0076794766,1.3412076,158.3602,0.00048930331,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98347836
11,20185312.0,1.0,0.0076358201,0.0076358201,1.3415488,158.12454,0.00048929698,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.9834366
12,20213843.0,1.0,0.0075921587,0.0075921587,1.3413117,157.86692,0.00048929002,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98339124
13,20245227.0,1.0,0.0075429686,0.0075429686,1.3413433,157.58668,0.00048928237,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98334171
14,20279750.0,1.0,0.0074892136,0.0074892136,1.3415128,157.28423,0.00048927394,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98328799
15,20317725.0,1.0,0.0074313887,0.0074313887,1.3415554,156.9524,0.00048926468,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98322937
16,20359497.0,1.0,0.0073682157,0.0073682157,1.3417411,156.59334,0.0004892545,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98316551
17,20405447.0,1.0,0.0073004922,0.0073004922,1.3417093,156.19808,0.00048924329,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.9830958
18,20455992.0,1.0,0.0072269783,0.0072269783,1.3418143,155.77183,0.00048923096,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98301996
19,20511591.0,1.0,0.0071473265,0.0071473265,1.3420056,155.31003,0.0004892174,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.9829375
20,20572750.0,1.0,0.0070612639,0.0070612639,1.3421613,154.8059,0.00048920249,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98284775
21,20640025.0,1.0,0.0069691702,0.0069691702,1.342186,154.25745,0.00048918608,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98275036
22,20714027.0,1.0,0.0068692297,0.0068692297,1.3424048,153.6645,0.00048916804,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98264475
23,20795430.0,1.0,0.0067627945,0.0067627945,1.3425294,153.02363,0.00048914819,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98253048
24,20884973.0,1.0,0.0066496318,0.0066496318,1.3426063,152.33268,0.00048912636,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98240711
25,20983471.0,1.0,0.0065297883,0.0065297883,1.3429151,151.59933,0.00048910234,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.982274
26,21091818.0,1.0,0.0064024694,0.0064024694,1.3430984,150.80379,0.00048907593,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98212999
27,21210999.0,1.0,0.0062678784,0.0062678784,1.3431852,149.94586,0.00048904687,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98197456
28,21342099.0,1.0,0.0061246856,0.0061246856,1.3433545,149.02025,0.00048901491,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98180716
29,21486309.0,1.0,0.0059735587,0.0059735587,1.3437181,148.03171,0.00048897976,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98162739
30,21644049.0,1.0,0.0058162863,0.0058162863,1.3439605,146.97745,0.00048894132,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98143627
31,21801788.0,1.0,0.0056665111,0.0056665111,1.3441555,145.95148,0.00048890287,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98125056
32,21959527.0,1.0,0.0055237188,0.0055237188,1.3444772,144.95853,0.00048886443,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98107065
33,22117267.0,1.0,0.0053881987,0.0053881987,1.3446964,143.9946,0.000488826,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98089613
34,22275006.0,1.0,0.0052585189,0.0052585189,1.3449331,143.05497,0.00048878757,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98072696
35,22432745.0,1.0,0.005134896,0.005134896,1.3450094,142.1372,0.00048874914,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98056296
36,22590485.0,1.0,0.0050167508,0.0050167508,1.3453662,141.25312,0.00048871071,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98040363
37,22748224.0,1.0,0.0049040359,0.0049040359,1.345563,140.38914,0.00048867229,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98024848
38,22905963.0,1.0,0.0047959778,0.0047959778,1.3455842,139.54048,0.00048863387,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.98009741
39,23063703.0,1.0,0.0046922903,0.0046922903,1.34587,138.72103,0.00048859545,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97995034
40,23221442.0,1.0,0.0045924961,0.0045924961,1.3460681,137.91655,0.00048855703,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97980667
41,23379181.0,1.0,0.0044967924,0.0044967924,1.3462163,137.13102,0.00048851862,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97966657
42,23536921.0,1.0,0.0044044859,0.0044044859,1.3464703,136.36452,0.00048848022,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97952993
43,23694660.0,1.0,0.004315795,0.004315795,1.3466285,135.61333,0.00048844181,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97939637
44,23852399.0,1.0,0.004230164,0.004230164,1.3468125,134.87768,0.00048840341,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97926604
45,24010139.0,1.0,0.0041480357,0.0041480357,1.3470694,134.16387,0.00048836502,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97913882
46,24167878.0,1.0,0.0040697207,0.0040697207,1.3471228,133.4671,0.00048832662,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97901438
47,24325617.0,1.0,0.0039946071,0.0039946071,1.3471919,132.79008,0.00048828823,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97889248
48,24483357.0,1.0,0.0039213846,0.0039213846,1.347382,132.12483,0.00048824984,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97877279
49,24641096.0,1.0,0.003850476,0.003850476,1.347409,131.46692,0.00048821146,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97865511
50,24798835.0,1.0,0.0037811174,0.0037811174,1.3478099,130.82625,0.00048817308,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97853967
51,24956575.0,1.0,0.0037147425,0.0037147425,1.347852,130.19432,0.0004881347,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97842631
52,25114314.0,1.0,0.0036500579,0.0036500579,1.3479408,129.57183,0.00048809632,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97831527
53,25272053.0,1.0,0.0035879572,0.0035879572,1.347907,128.96283,0.00048805795,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97820662
54,25429793.0,1.0,0.0035269629,0.0035269629,1.348352,128.37137,0.00048801958,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97810023
55,25587532.0,1.0,0.0034685174,0.0034685174,1.3485404,127.78993,0.00048798122,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97799593
56,25745271.0,1.0,0.0034115605,0.0034115605,1.3486491,127.21383,0.00048794286,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97789364
57,25903011.0,1.0,0.0033566851,0.0033566851,1.3487505,126.6519,0.0004879045,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97779337
58,26060750.0,1.0,0.0033029618,0.0033029618,1.3489746,126.09874,0.00048786614,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97769497
59,26218489.0,1.0,0.0032517838,0.0032517838,1.3490323,125.56086,0.00048782779,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97759858
60,26376229.0,1.0,0.0032024569,0.0032024569,1.3491068,125.03707,0.00048778944,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97750397
61,26533968.0,1.0,0.0031539884,0.0031539884,1.3492474,124.51842,0.00048775109,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97741071
62,26691707.0,1.0,0.0031069804,0.0031069804,1.3494709,124.01221,0.00048771275,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97731887
63,26849447.0,1.0,0.0030615687,0.0030615687,1.3491668,123.50244,0.00048767441,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.9772282
64,27007186.0,1.0,0.003017047,0.003017047,1.3493755,123.012,0.00048763608,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97713916
65,27164925.0,1.0,0.0029728703,0.0029728703,1.3498996,122.5289,0.00048759774,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97705159
66,27322665.0,1.0,0.0029308748,0.0029308748,1.3497435,122.04551,0.00048755941,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97696535
67,27480404.0,1.0,0.0028900678,0.0028900678,1.3496905,121.5736,0.00048752109,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97688082
68,27638143.0,1.0,0.0028495743,0.0028495743,1.3499886,121.11026,0.00048748276,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97679766
69,27795883.0,1.0,0.0028105815,0.0028105815,1.350095,120.65404,0.00048744444,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97671605
70,27953622.0,1.0,0.0027725441,0.0027725441,1.3502479,120.20561,0.00048740613,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97663604
71,28111361.0,1.0,0.0027364649,0.0027364649,1.3501817,119.76992,0.00048736781,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97655734
72,28269101.0,1.0,0.0026999424,0.0026999424,1.3504054,119.33243,0.0004873295,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97647976
73,28426840.0,1.0,0.0026651669,0.0026651669,1.3506091,118.91133,0.00048729119,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97640357
74,28584579.0,1.0,0.0026307945,0.0026307945,1.3505464,118.48334,0.00048725289,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97632844
75,28742319.0,1.0,0.0025978838,0.0025978838,1.3505464,118.07123,0.00048721459,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97625467
76,28900058.0,1.0,0.0025656227,0.0025656227,1.3508463,117.67168,0.00048717629,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97618221
77,29057797.0,1.0,0.0025344371,0.0025344371,1.3508048,117.27244,0.000487138,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97611052
78,29215537.0,1.0,0.0025036711,0.0025036711,1.3510695,116.88327,0.00048709971,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97603996
79,29373276.0,1.0,0.0024736972,0.0024736972,1.3510787,116.49359,0.00048706142,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97596997
80,29531015.0,1.0,0.0024442026,0.0024442026,1.3512157,116.11006,0.00048702313,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97590087
81,29688755.0,1.0,0.0024153369,0.0024153369,1.3513036,115.72984,0.00048698485,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97583287
82,29846494.0,1.0,0.0023873789,0.0023873789,1.3514878,115.36091,0.00048694657,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97576593
83,30004233.0,1.0,0.0023600031,0.0023600031,1.3515823,114.99401,0.0004869083,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97569996
84,30161973.0,1.0,0.0023335859,0.0023335859,1.3513114,114.62702,0.00048687003,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97563491
85,30319712.0,1.0,0.002307253,0.002307253,1.351571,114.2724,0.00048683176,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97557101
86,30477451.0,1.0,0.0022818924,0.0022818924,1.3515725,113.92113,0.00048679349,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97550794
87,30635191.0,1.0,0.0022568205,0.0022568205,1.3518418,113.57808,0.00048675523,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97544587
88,30792930.0,1.0,0.0022321583,0.0022321583,1.3519534,113.23353,0.00048671697,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.9753846
89,30950669.0,1.0,0.0022086359,0.0022086359,1.3515693,112.88906,0.00048667872,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.9753241
90,31108409.0,1.0,0.002185078,0.002185078,1.3521319,112.5666,0.00048664046,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97526474
91,31266148.0,1.0,0.0021620189,0.0021620189,1.3520105,112.23026,0.00048660221,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97520594
92,31423887.0,1.0,0.0021399972,0.0021399972,1.3518587,111.90558,0.00048656397,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97514828
93,31581627.0,1.0,0.0021179692,0.0021179692,1.3522249,111.59195,0.00048652573,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97509148
94,31739366.0,1.0,0.0020962811,0.0020962811,1.3521566,111.26924,0.00048648749,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97503508
95,31897105.0,1.0,0.0020750232,0.0020750232,1.3526001,110.96386,0.00048644925,0.0,1000000.0,1e-06,1.0,0.0,0.0,0.0,0.97497995
