,Time (year),Core mass (Earth mass),Core Luminosity (Ljup=3.35e25 cgs),Total Luminosity (Ljup=3.35e25 cgs),Pressure at envelope core boundary (bar),Temperature at envelope core boundary (K),Radiogenic core luminosity (Ljup=3.35e25 cgs),Mdotevap (Earth mass/yr) envelope evaporation rate,Semi-major axis (AU),Menve(Mearth),Current envelope mass / initial envelope mass,"Water state on core-enve boundary 0=solid, 1=liquid, 2 = vapour, 3=supercritical, 4 = other (high press. ices, temp > 800 K)",Duration of liquid water presence [yr],Texo (K),Radius
0,20000000.0,5.0,0.093103165,0.093103165,25.57965,549.12122,0.0,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.5771204
1,20010000.0,5.0,0.093162878,0.093162878,25.549825,549.0602,0.0024466987,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.5771163
2,20021000.0,5.0,0.092935672,0.092935672,25.620142,549.02906,0.0024466853,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.577111
3,20033100.0,5.0,0.092966119,0.092966119,25.597118,548.95096,0.0024466705,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.5771042
4,20046410.0,5.0,0.092940186,0.092940186,25.589153,548.85045,0.0024466543,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.5770946
5,20061051.0,5.0,0.092921743,0.092921743,25.568941,548.69076,0.0024466364,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.5770797
6,20077156.0,5.0,0.092767857,0.092767857,25.590404,548.51043,0.0024466168,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.5770616
7,20094872.0,5.0,0.092664204,0.092664204,25.590336,548.30099,0.0024465952,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.5770401
8,20114359.0,5.0,0.092594916,0.092594916,25.570692,548.04203,0.0024465714,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.5770156
9,20135795.0,5.0,0.092456799,0.092456799,25.573049,547.77726,0.0024465453,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.5769888
10,20159374.0,5.0,0.092285804,0.092285804,25.581463,547.48204,0.0024465165,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.5769594
11,20185312.0,5.0,0.092101482,0.092101482,25.591183,547.16735,0.0024464849,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.5769273
12,20213843.0,5.0,0.091964783,0.091964783,25.577865,546.80953,0.0024464501,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.5768921
