,Time (year),Core mass (Earth mass),Core Luminosity (Ljup=3.35e25 cgs),Total Luminosity (Ljup=3.35e25 cgs),Pressure at envelope core boundary (bar),Temperature at envelope core boundary (K),Radiogenic core luminosity (Ljup=3.35e25 cgs),Mdotevap (Earth mass/yr) envelope evaporation rate,Semi-major axis (AU),Menve(Mearth),Current envelope mass / initial envelope mass,"Water state on core-enve boundary 0=solid, 1=liquid, 2 = vapour, 3=supercritical, 4 = other (high press. ices, temp > 800 K)",Duration of liquid water presence [yr],Texo (K),Radius
0,20000000.0,8.0,0.26666307,0.26666307,24.689312,673.43337,0.0,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7840121
1,20006101.0,8.0,0.26683241,0.26683241,24.66568,673.34015,0.0039147255,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7840084
2,20012811.0,8.0,0.26598391,0.26598391,24.728298,673.35052,0.0039147124,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7840041
3,20020193.0,8.0,0.26636652,0.26636652,24.688801,673.25484,0.003914698,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7839985
4,20028313.0,8.0,0.26629179,0.26629179,24.682654,673.16089,0.0039146822,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7839911
5,20037245.0,8.0,0.26576554,0.26576554,24.708641,673.06235,0.0039146648,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7839812
6,20047070.0,8.0,0.26577183,0.26577183,24.685365,672.87684,0.0039146456,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7839681
7,20057877.0,8.0,0.26553031,0.26553031,24.681792,672.70544,0.0039146245,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7839538
8,20069766.0,8.0,0.26522768,0.26522768,24.680331,672.51505,0.0039146013,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.783938
9,20082843.0,8.0,0.26462736,0.26462736,24.699028,672.31208,0.0039145758,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7839202
10,20097228.0,8.0,0.26425471,0.26425471,24.699038,672.09157,0.0039145477,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7839011
11,20113051.0,8.0,0.26378959,0.26378959,24.699013,671.81536,0.0039145168,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7838797
12,20130456.0,8.0,0.26332976,0.26332976,24.699893,671.54947,0.0039144829,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7838562
13,20149603.0,8.0,0.26281187,0.26281187,24.699716,671.23987,0.0039144455,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7838302
14,20170664.0,8.0,0.26222846,0.26222846,24.700078,670.89481,0.0039144044,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7838019
15,20193831.0,8.0,0.26172816,0.26172816,24.6902,670.51582,0.0039143592,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7837712
16,20219314.0,8.0,0.26107394,0.26107394,24.687776,670.1044,0.0039143095,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7837373
17,20247346.0,8.0,0.26025698,0.26025698,24.695736,669.67838,0.0039142548,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7837005
18,20278181.0,8.0,0.25946173,0.25946173,24.694678,669.19081,0.0039141946,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7836601
19,20312100.0,8.0,0.25851984,0.25851984,24.698901,668.65565,0.0039141284,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7836157
20,20349411.0,8.0,0.25760914,0.25760914,24.694572,668.06844,0.0039140556,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7835667
21,20390452.0,8.0,0.25654088,0.25654088,24.694385,667.41653,0.0039139756,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7835129
22,20435598.0,8.0,0.25533085,0.25533085,24.700218,666.72357,0.0039138875,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7834545
23,20485258.0,8.0,0.25410742,0.25410742,24.697157,665.9471,0.0039137906,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7833905
24,20539885.0,8.0,0.25268336,0.25268336,24.70295,665.11401,0.003913684,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7833205
25,20599974.0,8.0,0.25118722,0.25118722,24.702468,664.18036,0.0039135668,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7832439
26,20664741.0,8.0,0.24963727,0.24963727,24.701388,663.20273,0.0039134404,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7831619
27,20729911.0,8.0,0.24801089,0.24801089,24.707773,662.23037,0.0039133133,0.0,1000000.0,2.5118864e-05,1.0,2.0,0.0,0.0,1.7830802
